Significant,-LOG(P-value),Difference,Protein.IDs,Majority.protein.IDs,Protein.names,Gene.names,Potential.contaminant,Peptides,Valid.values,Valid.values.60.min,Valid.values.unstim,60.min.stim.FG159.neu,60.min.stim.FG160.neu,60.min.stim.FG161.neu,60.min.stim.FG162.neu,unstim.FG10.neu,unstim.FG11.neu,unstim.FG12.neu,unstim.FG9.neu,ORIGIN,PULLED_PROTEIN,KO
FALSE,0.522686926571009,0.43802547454834,P35293,P35293,Ras-related protein Rab-18,Rab18,NA,6,8,4,4,16.8122005462646,17.6802005767822,16.9158992767334,17.5028991699219,16.7752990722656,16.0977993011475,16.636999130249,17.6490001678467,60,MYD88,NONE
FALSE,0.284570446595585,0.31017541885376,P35486,P35486,"Pyruvate dehydrogenase E1 component subunit alpha, somatic form, mitochondrial",Pdha1,NA,6,8,4,4,16.2980995178223,17.2863998413086,16.9043998718262,17.1240997314453,17.3048992156982,16.7712993621826,15.4519996643066,16.8440990447998,60,MYD88,NONE
TRUE,2.546663369054,-1.64205026626587,P35550,P35550,rRNA 2-O-methyltransferase fibrillarin,Fbl,NA,18,8,4,4,18.5592002868652,19.4435005187988,18.3453998565674,19.6525993347168,20.7140007019043,20.3642997741699,20.8554000854492,20.6352005004883,60,MYD88,NONE
TRUE,2.86857759827832,2.11664938926697,P35564,P35564,Calnexin,Canx,NA,10,8,4,4,16.8967990875244,17.724100112915,16.9340991973877,17.877799987793,15.7272005081177,14.9118003845215,14.6402997970581,15.686900138855,60,MYD88,NONE
TRUE,2.85148054460603,-1.72479915618896,P35585;Q9WVP1,P35585,AP-1 complex subunit mu-1,Ap1m1,NA,12,8,4,4,15.3917999267578,15.6949005126953,15.3066005706787,16.4067993164063,17.6432991027832,16.9219989776611,17.3987998962402,17.7351989746094,60,MYD88,NONE
TRUE,1.83819065896714,-1.3143744468689,P35601,P35601,Replication factor C subunit 1,Rfc1,NA,32,8,4,4,16.0069999694824,17.0461006164551,17.6487998962402,17.4134998321533,18.5170993804932,17.9417991638184,18.4426002502441,18.471399307251,60,MYD88,NONE
TRUE,3.48160883820317,2.35292530059814,P35700,P35700,Peroxiredoxin-1,Prdx1,NA,13,8,4,4,20.8481998443604,21.8661994934082,21.0352001190186,21.6014003753662,18.8176002502441,18.5457992553711,19.0116996765137,19.5641994476318,60,MYD88,NONE
FALSE,0,NA,P35761,P35761,Dual specificity protein kinase TTK,Ttk,NA,4,4,4,0,10.0815000534058,14.6381998062134,11.4506998062134,12.1775999069214,NA,NA,NA,NA,60,MYD88,NONE
TRUE,1.76052718968624,2.70809984207153,P35821,P35821,Tyrosine-protein phosphatase non-receptor type 1,Ptpn1,NA,7,6,4,2,13.7182998657227,15.9027996063232,15.2940998077393,14.8875999450684,12.1795997619629,NA,NA,12.3056001663208,60,MYD88,NONE
FALSE,0,3.63171172142029,P35831,P35831,Tyrosine-protein phosphatase non-receptor type 12,Ptpn12,NA,3,5,4,1,11.9621000289917,9.04292964935303,12.2153005599976,11.5636005401611,NA,NA,NA,7.56427097320557,60,MYD88,NONE
TRUE,2.2776916141115,-1.09517526626587,P35922,P35922,Fragile X mental retardation protein 1 homolog,Fmr1,NA,30,8,4,4,20.17919921875,21.1191997528076,20.2206001281738,20.5583992004395,21.5788993835449,21.3264999389648,21.9853000640869,21.5673999786377,60,MYD88,NONE
TRUE,3.41992885604758,-2.04237508773804,P35979,P35979,60S ribosomal protein L12,Rpl12,NA,9,8,4,4,23.6604995727539,24.3533992767334,23.4873008728027,24.599100112915,26.1445007324219,25.7660999298096,26.1959991455078,26.163200378418,60,MYD88,NONE
FALSE,1.47613834286225,-1.08160018920898,P35980,P35980,60S ribosomal protein L18,Rpl18,NA,11,8,4,4,24.2562007904053,25.3080997467041,23.8911991119385,24.8547992706299,25.9736003875732,25.1919994354248,26.1515998840332,25.3194999694824,60,MYD88,NONE
TRUE,3.17493176619756,3.33342480659485,P36371,P36371,Antigen peptide transporter 2,Tap2,NA,13,8,4,4,16.2458992004395,17.4125995635986,16.997200012207,17.4524002075195,14.0940999984741,12.4361000061035,13.8263998031616,14.417799949646,60,MYD88,NONE
FALSE,2.61204231422574,-0.677424907684326,P36916,P36916,Guanine nucleotide-binding protein-like 1,Gnl1,NA,10,8,4,4,14.5787000656128,15.0071001052856,14.8639001846313,14.7503004074097,15.2242002487183,15.6904001235962,15.5725002288818,15.4225997924805,60,MYD88,NONE
FALSE,0,NA,P37040,P37040,NADPH--cytochrome P450 reductase,Por,NA,3,4,4,0,11.5038003921509,13.461799621582,13.3074998855591,13.1169004440308,NA,NA,NA,NA,60,MYD88,NONE
FALSE,0.844329355631882,0.347499847412109,P37913,P37913,DNA ligase 1,Lig1,NA,12,8,4,4,14.1010999679565,14.9846000671387,14.5240001678467,14.8235998153687,14.099100112915,14.2839002609253,14.4355001449585,14.2248001098633,60,MYD88,NONE
FALSE,0.0891220221168368,0.054224967956543,P38647,P38647,"Stress-70 protein, mitochondrial",Hspa9,NA,26,8,4,4,19.5909004211426,20.2108993530273,20.0832004547119,20.5146007537842,20.0993003845215,19.7493000030518,20.059700012207,20.2744007110596,60,MYD88,NONE
FALSE,0.187580145386751,0.221974849700928,P39054,P39054,Dynamin-2,Dnm2,NA,11,8,4,4,14.1892004013062,14.4542999267578,14.8873996734619,14.9078998565674,15.1912002563477,13.9176998138428,13.4167003631592,15.0253000259399,60,MYD88,NONE
FALSE,0.0289936069513191,-0.102595090866089,P39429,P39429,TNF receptor-associated factor 2,Traf2,NA,3,8,4,4,11.2069997787476,11.8232002258301,11.3191003799438,11.5947999954224,13.9411001205444,10.0066299438477,9.066650390625,13.3401002883911,60,MYD88,NONE
TRUE,5.15150777570113,3.73789978027344,P39688;Q04736;P05480;P25911;P14234;P08103,P39688,Tyrosine-protein kinase Fyn,Fyn,NA,17,8,4,4,19.3957996368408,19.8178005218506,20.1658992767334,19.8400001525879,15.5734996795654,16.3673000335693,15.8822002410889,16.4449005126953,60,MYD88,NONE
TRUE,3.29373175511756,-1.79932498931885,P39749,P39749,Flap endonuclease 1,Fen1,NA,6,8,4,4,15.6357002258301,16.1376991271973,16.3446998596191,16.8549003601074,18.0734996795654,17.9802989959717,17.8603000640869,18.2562007904053,60,MYD88,NONE
FALSE,0.289252440455893,-0.0997748374938965,P40124;Q9CYT6,P40124,Adenylyl cyclase-associated protein 1,Cap1,NA,10,8,4,4,15.262900352478,15.2052001953125,15.6205997467041,15.6443004608154,15.6879005432129,15.6352996826172,15.5044002532959,15.3044996261597,60,MYD88,NONE
FALSE,0.23998079853911,0.251399993896484,P40142,P40142,Transketolase,Tkt,NA,16,8,4,4,17.1861991882324,18.0942993164063,17.653600692749,18.4134998321533,17.7807006835938,16.9277992248535,17.2122993469238,18.421199798584,60,MYD88,NONE
TRUE,0.977474807053255,2.33174022038778,P40201,P40201,Chromodomain-helicase-DNA-binding protein 1,Chd1,NA,16,7,3,4,12.5516004562378,NA,15.333399772644,11.8353004455566,10.3545999526978,11.043399810791,12.6527004241943,9.58273983001709,60,MYD88,NONE
FALSE,0.155681957360021,0.584266662597656,P40630,P40630,"Transcription factor A, mitochondrial",Tfam,NA,3,5,3,2,13.1682004928589,15.8305997848511,NA,13.2123003005981,14.5155000686646,12.4567003250122,NA,NA,60,MYD88,NONE
TRUE,1.26927961837911,-1.75097489356995,P40694,P40694,DNA-binding protein SMUBP-2,Ighmbp2,NA,16,8,4,4,14.4395999908447,14.9911003112793,13.1612005233765,16.2824993133545,16.2126007080078,15.6478996276855,17.2056999206543,16.8120994567871,60,MYD88,NONE
FALSE,0.773497917404355,-0.622075080871582,P41105,P41105,60S ribosomal protein L28,Rpl28,NA,6,8,4,4,22.6485996246338,23.6103992462158,22.3994007110596,23.3994007110596,24.3001003265381,23.5051002502441,22.9965000152588,23.7444000244141,60,MYD88,NONE
FALSE,0.421296956164874,0.288824796676636,P41183,P41183,B-cell lymphoma 6 protein homolog,Bcl6,NA,2,8,4,4,12.1979999542236,12.3887996673584,12.4953002929688,13.1321001052856,12.7418003082275,11.6609001159668,12.2316999435425,12.4245004653931,60,MYD88,NONE
TRUE,4.77885476684095,2.81272506713867,P41241;P41242,P41241,Tyrosine-protein kinase CSK,Csk,NA,15,8,4,4,19.0256996154785,19.2126998901367,18.9871997833252,19.0645999908447,16.2987995147705,16.2448997497559,15.7073001861572,16.7882995605469,60,MYD88,NONE
FALSE,0.242901344478426,0.282374858856201,P42128,P42128,Forkhead box protein K1,Foxk1,NA,2,6,4,2,11.9191999435425,12.6364002227783,12.606499671936,11.3593997955322,11.8224000930786,NA,11.8736000061035,NA,60,MYD88,NONE
TRUE,2.71497306798123,1.85074949264526,P42208,P42208,Septin-2,2-Sep,NA,7,8,4,4,16.1553993225098,15.8970994949341,16.1914005279541,17.2320995330811,14.3830003738403,14.40980052948,15.0811996459961,14.1990003585815,60,MYD88,NONE
FALSE,0.342036031104927,-0.221400022506714,P42209,P42209,Septin-1,1-Sep,NA,7,8,4,4,14.4388999938965,15.273099899292,14.7609004974365,14.2051000595093,15.2409000396729,14.9875001907349,14.5108003616333,14.8243999481201,60,MYD88,NONE
FALSE,0,-0.037100076675415,P42225,P42225,Signal transducer and activator of transcription 1,Stat1,NA,3,5,4,1,10.9195003509521,11.0008001327515,10.4142999649048,10.6918001174927,NA,NA,NA,10.7937002182007,60,MYD88,NONE
FALSE,0,NA,P42567,P42567,Epidermal growth factor receptor substrate 15,Eps15,NA,2,4,4,0,12.1111001968384,13.4071998596191,12.1974000930786,13.2216997146606,NA,NA,NA,NA,60,MYD88,NONE
FALSE,2.18558574146402,-0.748800277709961,P42669,P42669,Transcriptional activator protein Pur-alpha,Pura,NA,12,8,4,4,21.9699993133545,22.1716995239258,21.6033992767334,22.0806007385254,22.8430004119873,22.452600479126,23.0163993835449,22.5088996887207,60,MYD88,NONE
TRUE,1.41722967896965,1.71757849057516,P42859,P42859,Huntingtin,Htt,NA,4,7,4,3,9.6850004196167,10.7636404037476,9.14140033721924,11.0062999725342,NA,9.19894027709961,8.12642002105713,7.96916007995605,60,MYD88,NONE
FALSE,0.573000377205064,0.283450126647949,P42932,P42932,T-complex protein 1 subunit theta,Cct8,NA,27,8,4,4,18.3673000335693,19.0876007080078,18.4407005310059,19.1870002746582,18.7416000366211,18.3407001495361,18.3717002868652,18.494800567627,60,MYD88,NONE
TRUE,2.2773644351815,2.68984985351563,P43247,P43247,DNA mismatch repair protein Msh2,Msh2,NA,8,8,4,4,14.3516998291016,14.7435998916626,16.7031002044678,15.0152997970581,13.1906003952026,11.5713996887207,12.358099937439,12.9342002868652,60,MYD88,NONE
TRUE,2.75229984286803,-1.80844974517822,P43274,P43274,Histone H1.4,Hist1h1e,NA,5,8,4,4,23.3215999603271,24.3717002868652,22.93869972229,23.9540996551514,25.5170993804932,25.2003993988037,25.7306003570557,25.3717994689941,60,MYD88,NONE
TRUE,2.54847271404198,-2.25742483139038,P43276,P43276,Histone H1.5,Hist1h1b,NA,5,8,4,4,21.3255004882813,22.5407009124756,20.9687004089355,22.6725006103516,24.304500579834,23.7530002593994,24.5496006011963,23.9300003051758,60,MYD88,NONE
TRUE,3.47167635248037,-2.84245014190674,P43277,P43277,Histone H1.3,Hist1h1d,NA,5,8,4,4,20.8899993896484,21.8607997894287,20.3384990692139,21.6249008178711,24.0753993988037,23.5424995422363,24.3831005096436,24.0830001831055,60,MYD88,NONE
FALSE,0.0702327264098948,0.0621743202209473,P43404,P43404,Tyrosine-protein kinase ZAP-70,Zap70,NA,22,8,4,4,16.5860996246338,16.6564998626709,17.3708992004395,16.9844989776611,16.4379005432129,16.4165992736816,16.9815006256104,17.5132999420166,60,MYD88,NONE
TRUE,2.20357874472718,1.51974868774414,P45376,P45376,Aldose reductase,Akr1b1,NA,6,8,4,4,16.1101989746094,17.4788990020752,17.2302989959717,17.2155990600586,15.8136005401611,15.8311996459961,15.3459005355835,14.9653005599976,60,MYD88,NONE
TRUE,2.58391456460522,1.88882541656494,P45591,P45591,Cofilin-2,Cfl2,NA,7,8,4,4,18.2369995117188,18.156400680542,18.8812007904053,18.911600112915,16.8521995544434,16.8542995452881,15.7175998687744,17.2068004608154,60,MYD88,NONE
TRUE,2.01508234874479,-1.82065010070801,P46061,P46061,Ran GTPase-activating protein 1,Rangap1,NA,6,8,4,4,13.0666999816895,14.5946998596191,14.1789999008179,13.4021005630493,14.81369972229,16.3001003265381,16.0599002838135,15.3514003753662,60,MYD88,NONE
FALSE,1.19666217916225,0.585249423980713,P46062,P46062,Signal-induced proliferation-associated protein 1,Sipa1,NA,20,8,4,4,16.1714992523193,16.7588996887207,16.6096992492676,17.2968006134033,16.1065006256104,16.0279006958008,15.9216995239258,16.4398002624512,60,MYD88,NONE
FALSE,0.450994142571838,0.445800304412842,P46460,P46460,Vesicle-fusing ATPase,Nsf,NA,15,8,4,4,14.6303005218506,16.6837005615234,15.2139005661011,15.457200050354,14.8337001800537,15.1778001785278,14.9277000427246,15.2627000808716,60,MYD88,NONE
FALSE,0,0.592750310897827,P46467,P46467,Vacuolar protein sorting-associated protein 4B,Vps4b,NA,3,5,4,1,14.9265003204346,11.9792003631592,14.4281997680664,13.1654996871948,NA,NA,NA,13.0320997238159,60,MYD88,NONE
TRUE,2.23385720237121,1.21512484550476,P46471,P46471,26S protease regulatory subunit 7,Psmc2,NA,14,8,4,4,16.6002998352051,17.611499786377,17.2833995819092,17.3910999298096,16.4832992553711,16.1473999023438,15.7572002410889,15.637900352478,60,MYD88,NONE
FALSE,0.87404095131723,0.466175079345703,P46664,P46664,Adenylosuccinate synthetase isozyme 2,Adss,NA,2,8,4,4,12.8818998336792,13.7764005661011,13.3290004730225,13.6866998672485,12.7397003173828,13.1591997146606,12.5787000656128,13.3317003250122,60,MYD88,NONE
FALSE,0.59486415795315,-2.0979331334432,P46737,P46737,Lys-63-specific deubiquitinase BRCC36,Brcc3,NA,4,6,3,3,11.3591003417969,NA,11.3812999725342,12.2705001831055,16.7632999420166,11.5908002853394,NA,12.9505996704102,60,MYD88,NONE
FALSE,0.726005468160246,-0.516924381256104,P46935,P46935,E3 ubiquitin-protein ligase NEDD4,Nedd4,NA,21,8,4,4,16.8027000427246,16.9260005950928,17.9081001281738,18.1788005828857,17.9941997528076,17.9428005218506,18.0653991699219,17.8808994293213,60,MYD88,NONE
TRUE,2.45178610177958,2.30102515220642,P46978,P46978,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A,Stt3a,NA,7,8,4,4,15.2481002807617,15.6528997421265,16.0960006713867,16.722900390625,13.8997001647949,12.7448997497559,13.3407001495361,14.5305004119873,60,MYD88,NONE
TRUE,2.28201599184947,1.08689999580383,P47738,P47738,"Aldehyde dehydrogenase, mitochondrial",Aldh2,NA,9,8,4,4,15.8388004302979,16.519100189209,15.8613996505737,16.8059997558594,14.9807996749878,15.2167997360229,15.1266002655029,15.3535003662109,60,MYD88,NONE
FALSE,0,NA,P47740,P47740,Fatty aldehyde dehydrogenase,Aldh3a2,NA,2,4,4,0,12.4867000579834,15.0102996826172,13.0682001113892,13.4315004348755,NA,NA,NA,NA,60,MYD88,NONE
TRUE,3.70218958830085,2.21727514266968,P47753,P47753,F-actin-capping protein subunit alpha-1,Capza1,NA,9,8,4,4,22.6599006652832,23.6690006256104,23.3388996124268,23.6299991607666,20.9636001586914,21.2794990539551,20.7695007324219,21.4160995483398,60,MYD88,NONE
TRUE,2.35975040414082,1.66187477111816,P47754,P47754,F-actin-capping protein subunit alpha-2,Capza2,NA,14,8,4,4,21.9755992889404,23.5804996490479,22.7091999053955,23.2560997009277,20.9428997039795,21.1618995666504,21.2024993896484,21.5666007995605,60,MYD88,NONE
TRUE,2.53597639681906,1.38730001449585,P47757,P47757,F-actin-capping protein subunit beta,Capzb,NA,17,8,4,4,22.6464004516602,23.7479991912842,23.027099609375,23.5841007232666,21.6070003509521,21.979700088501,21.6828994750977,22.1868000030518,60,MYD88,NONE
FALSE,1.07667951793927,1.18547511100769,P47758,P47758,Signal recognition particle receptor subunit beta,Srprb,NA,9,8,4,4,15.5964002609253,17.7821006774902,16.4837989807129,16.5501003265381,15.3920001983643,15.6153001785278,16.1854991912842,14.4777002334595,60,MYD88,NONE
FALSE,0,NA,P47791,P47791,"Glutathione reductase, mitochondrial",Gsr,NA,3,4,4,0,13.5699996948242,13.5432004928589,12.6245002746582,13.4696998596191,NA,NA,NA,NA,60,MYD88,NONE
TRUE,3.03877980566676,-5.50111611684163,P47811,P47811,Mitogen-activated protein kinase 14,Mapk14,NA,5,7,3,4,11.2887001037598,NA,12.2190999984741,11.0460004806519,15.891300201416,18.4930992126465,16.1329002380371,17.5588989257813,60,MYD88,NONE
FALSE,0.290750922257016,0.259175062179565,P47856;Q9Z2Z9,P47856,Glutamine--fructose-6-phosphate aminotransferase [isomerizing] 1,Gfpt1,NA,19,8,4,4,15.4514999389648,16.853099822998,16.4027004241943,16.5499992370605,15.7800998687744,15.8332004547119,16.699499130249,15.9077997207642,60,MYD88,NONE
FALSE,1.24616660612797,0.640299797058105,P47857,P47857,"ATP-dependent 6-phosphofructokinase, muscle type",Pfkm,NA,14,8,4,4,15.9196996688843,16.6296005249023,16.4699993133545,15.9075994491577,15.4258003234863,15.1704998016357,15.668399810791,16.1009998321533,60,MYD88,NONE
TRUE,3.68002427882699,-1.74367427825928,P47911,P47911,60S ribosomal protein L6,Rpl6,NA,18,8,4,4,22.9806003570557,22.9666004180908,22.4818000793457,23.3857002258301,24.7810001373291,24.4650993347168,24.987699508667,24.5555992126465,60,MYD88,NONE
TRUE,2.14864435343161,-4.44695019721985,P47915,P47915,60S ribosomal protein L29,Rpl29,NA,3,8,4,4,20.1187000274658,17.2588005065918,20.410400390625,15.96519947052,23.3875007629395,22.6585998535156,23.1035003662109,22.391300201416,60,MYD88,NONE
TRUE,2.31001972380525,3.69115002950033,P47941,P47941,Crk-like protein,Crkl,NA,3,7,4,3,14.1827001571655,15.9805002212524,15.5391998291016,16.3321990966797,11.8277997970581,10.713399887085,NA,12.9112997055054,60,MYD88,NONE
TRUE,2.25899086129739,1.67134952545166,P47955,P47955,60S acidic ribosomal protein P1,Rplp1,NA,4,8,4,4,20.7964992523193,19.1725997924805,20.7124996185303,19.8344993591309,18.403299331665,18.3570003509521,18.7112998962402,18.3591003417969,60,MYD88,NONE
TRUE,2.73326579736845,-1.47095012664795,P47962,P47962,60S ribosomal protein L5,Rpl5,NA,13,8,4,4,20.4018001556396,21.0396995544434,20.4044990539551,20.9906997680664,22.5095996856689,22.207799911499,22.4368991851807,21.5662002563477,60,MYD88,NONE
TRUE,1.59437211844839,-1.38634967803955,P47963,P47963,60S ribosomal protein L13,Rpl13,NA,10,8,4,4,23.7590999603271,25.0181999206543,23.2987003326416,24.8071002960205,25.8052997589111,24.9388999938965,25.8111991882324,25.8731002807617,60,MYD88,NONE
TRUE,2.34583293571567,-1.65160036087036,P47964,P47964,60S ribosomal protein L36,Rpl36,NA,5,8,4,4,23.5627994537354,24.7215995788574,23.1343994140625,24.3206005096436,25.6664009094238,25.3311996459961,25.8286991119385,25.5195007324219,60,MYD88,NONE
FALSE,0.236278628748704,-0.218152284622192,P48036,P48036,Annexin A5,Anxa5,NA,3,8,4,4,11.0200996398926,10.6827201843262,9.60760021209717,10.9222002029419,10.8312997817993,10.6535997390747,11.2506999969482,10.3696298599243,60,MYD88,NONE
FALSE,0.271867919135247,0.201975027720133,P48453;P48455,P48453,Serine/threonine-protein phosphatase 2B catalytic subunit beta isoform,Ppp3cb,NA,6,7,4,3,14.182900428772,14.4215002059937,14.5089998245239,14.1209001541138,14.7788000106812,13.824800491333,NA,13.7161998748779,60,MYD88,NONE
FALSE,1.14428467035162,-0.709449768066406,P48678,P48678,Prelamin-A/C;Lamin-A/C,Lmna,NA,36,8,4,4,16.9118995666504,18.1201000213623,16.8257007598877,17.5785999298096,18.0454006195068,17.7623996734619,18.1749000549316,18.2913990020752,60,MYD88,NONE
TRUE,2.49495007178681,2.89379978179932,P48722,P48722,Heat shock 70 kDa protein 4L,Hspa4l,NA,15,6,4,2,14.3931999206543,15.7841997146606,14.8515005111694,15.3250999450684,NA,NA,12.0584001541138,12.331000328064,60,MYD88,NONE
TRUE,2.41364882165607,-2.14627504348755,P48725,P48725,Pericentrin,Pcnt,NA,11,8,4,4,11.6318998336792,12.5781002044678,10.5801000595093,12.3660001754761,14.3090000152588,13.6940002441406,13.7915000915527,13.9467000961304,60,MYD88,NONE
FALSE,0.25802016264987,-0.623099803924561,P48760,P48760,"Folylpolyglutamate synthase, mitochondrial",Fpgs,NA,1,8,4,4,10.0763998031616,13.1351003646851,14.618800163269,11.6661005020142,12.555700302124,13.1645002365112,12.9246997833252,13.3438997268677,60,MYD88,NONE
TRUE,4.15284117616546,-2.46494960784912,P48962;Q3V132,P48962,ADP/ATP translocase 1,Slc25a4,NA,17,8,4,4,17.1916007995605,18.2236003875732,18.2040004730225,17.7206993103027,20.18630027771,20.1595001220703,20.4542999267578,20.3995990753174,60,MYD88,NONE
TRUE,1.9226610083014,-1.35486745834351,P49025,P49025,Citron Rho-interacting kinase,Cit,NA,11,8,4,4,11.22350025177,10.4553298950195,11.75950050354,12.0780000686646,12.6408004760742,12.4610996246338,13.1154003143311,12.7185001373291,60,MYD88,NONE
FALSE,0.777635069418466,0.618000268936157,P49117,P49117,Nuclear receptor subfamily 2 group C member 2,Nr2c2,NA,3,7,4,3,11.3613004684448,12.6687002182007,11.7132005691528,12.0636005401611,NA,11.0134000778198,11.7824001312256,11.2053003311157,60,MYD88,NONE
TRUE,3.03258477046816,-1.48374962806702,P49135,P49135,TFIIH basal transcription factor complex helicase XPB subunit,Ercc3,NA,24,8,4,4,15.046799659729,15.1654996871948,15.7321004867554,15.5207004547119,16.6968994140625,16.3913993835449,17.1881999969482,17.1236000061035,60,MYD88,NONE
TRUE,3.13062046414455,-1.5606746673584,P49312,P49312,"Heterogeneous nuclear ribonucleoprotein A1;Heterogeneous nuclear ribonucleoprotein A1, N-terminally processed",Hnrnpa1,NA,20,8,4,4,21.0685005187988,21.7418994903564,21.5538005828857,22.2243995666504,23.1352996826172,23.2411003112793,23.3715991973877,23.0832996368408,60,MYD88,NONE
TRUE,1.47250561977224,-2.2399837176005,P49615,P49615,Cyclin-dependent-like kinase 5,Cdk5,NA,4,7,3,4,11.8515996932983,NA,11.6774997711182,14.1465997695923,15.0771999359131,14.1330003738403,15.588399887085,14.3956003189087,60,MYD88,NONE
FALSE,0,NA,P49710,P49710,Hematopoietic lineage cell-specific protein,Hcls1,NA,4,4,4,0,13.930100440979,14.9078998565674,14.6570997238159,14.4226999282837,NA,NA,NA,NA,60,MYD88,NONE
FALSE,0.829607124159418,-0.381300449371338,P49717,P49717,DNA replication licensing factor MCM4,Mcm4,NA,22,8,4,4,16.8985996246338,17.7976989746094,17.6651000976563,17.6593990325928,17.7586002349854,17.662899017334,18.096700668335,18.0277996063232,60,MYD88,NONE
FALSE,2.24910794841486,-0.930550575256348,P49718,P49718,DNA replication licensing factor MCM5,Mcm5,NA,42,8,4,4,19.2752990722656,19.6182994842529,20.1926002502441,19.4400997161865,20.6583003997803,20.3253002166748,20.5039005279541,20.7609996795654,60,MYD88,NONE
FALSE,0,-1.71197366714478,P49722,P49722,Proteasome subunit alpha type-2,Psma2,NA,6,5,4,1,13.9112005233765,14.7686004638672,13.1768999099731,15.5114002227783,NA,NA,NA,16.0539989471436,60,MYD88,NONE
TRUE,3.21986706187057,2.02439975738525,P49813;Q9JLH8,P49813,Tropomodulin-1,Tmod1,NA,15,8,4,4,21.1681003570557,22.0300998687744,21.6432991027832,21.4983005523682,19.6422996520996,19.502799987793,18.9358005523682,20.1613006591797,60,MYD88,NONE
TRUE,2.81353997173616,-2.39419960975647,P49962,P49962,Signal recognition particle 9 kDa protein,Srp9,NA,2,8,4,4,14.6295003890991,15.0276002883911,14.2929000854492,15.164999961853,16.0963001251221,17.8610992431641,17.600399017334,17.1340007781982,60,MYD88,NONE
FALSE,0,NA,P50096,P50096,Inosine-5-monophosphate dehydrogenase 1,Impdh1,NA,4,4,4,0,10.2842998504639,11.7347002029419,12.3945999145508,12.4963998794556,NA,NA,NA,NA,60,MYD88,NONE
FALSE,0,NA,P50136,P50136,"2-oxoisovalerate dehydrogenase subunit alpha, mitochondrial",Bckdha,NA,4,4,4,0,11.8985004425049,12.694299697876,11.1028003692627,12.496600151062,NA,NA,NA,NA,60,MYD88,NONE
TRUE,5.09645919799625,3.7362744808197,P50247,P50247,Adenosylhomocysteinase,Ahcy,NA,10,8,4,4,16.7192001342773,17.1677989959717,16.2541999816895,16.7840995788574,13.4841003417969,12.641900062561,13.0862998962402,12.7679004669189,60,MYD88,NONE
FALSE,0,NA,P50516,P50516,V-type proton ATPase catalytic subunit A,Atp6v1a,NA,13,4,4,0,16.238899230957,16.9860000610352,16.7770004272461,16.6837997436523,NA,NA,NA,NA,60,MYD88,NONE
TRUE,1.9263085618155,-1.18862581253052,P50580,P50580,Proliferation-associated protein 2G4,Pa2g4,NA,10,8,4,4,16.1171989440918,16.8845996856689,16.1145000457764,17.2131996154785,18.1149005889893,17.8649005889893,17.8572006225586,17.2469997406006,60,MYD88,NONE
FALSE,0.530725150912025,0.513124704360962,P51150,P51150,Ras-related protein Rab-7a,Rab7a,NA,8,8,4,4,16.4316005706787,17.244499206543,16.3018989562988,17.5783996582031,15.6535997390747,16.0296993255615,16.790599822998,17.0300006866455,60,MYD88,NONE
TRUE,2.63562444853782,-2.00969982147217,P51410,P51410,60S ribosomal protein L9,Rpl9,NA,8,8,4,4,21.3948993682861,21.7318000793457,22.837100982666,22.9451999664307,24.3279991149902,24.0401000976563,24.201000213623,24.3787002563477,60,MYD88,NONE
TRUE,1.04897389772123,-2.03773975372314,P51612,P51612,DNA repair protein complementing XP-C cells homolog,Xpc,NA,3,4,2,2,NA,9.0775899887085,NA,9.64823055267334,10.8125,11.9888000488281,NA,NA,60,MYD88,NONE
FALSE,0.336830191224693,0.539457639058432,P51660,P51660,Peroxisomal multifunctional enzyme type 2;(3R)-hydroxyacyl-CoA dehydrogenase;Enoyl-CoA hydratase 2,Hsd17b4,NA,2,7,4,3,12.0389003753662,9.8167896270752,11.8782005310059,10.6865005493164,10.7600002288818,NA,9.94692039489746,10.9899997711182,60,MYD88,NONE
FALSE,0,0.73657488822937,P51827,P51827,AF4/FMR2 family member 3,Aff3,NA,2,5,4,1,11.3099002838135,11.7548999786377,11.4902000427246,11.8501005172729,NA,NA,NA,10.8647003173828,60,MYD88,NONE
FALSE,0,NA,P51829;P84309,P51829,Adenylate cyclase type 7,Adcy7,NA,5,4,4,0,12.3101005554199,13.6759996414185,13.0387001037598,13.2080001831055,NA,NA,NA,NA,60,MYD88,NONE
FALSE,0,1.27872514724731,P51863,P51863,V-type proton ATPase subunit d 1,Atp6v0d1,NA,6,5,4,1,15.6550998687744,17.3719997406006,16.5571994781494,16.0974006652832,NA,NA,15.1416997909546,NA,60,MYD88,NONE
TRUE,3.38224898384674,-2.16899967193604,P51881,P51881,"ADP/ATP translocase 2;ADP/ATP translocase 2, N-terminally processed",Slc25a5,NA,19,8,4,4,20.5,21.702299118042,21.1357002258301,21.8111991882324,23.5856990814209,23.2714996337891,23.4580993652344,23.5098991394043,60,MYD88,NONE
FALSE,0,NA,P51912,P51912,Neutral amino acid transporter B(0),Slc1a5,NA,7,4,4,0,15.9152994155884,16.9046001434326,16.609899520874,16.5368003845215,NA,NA,NA,NA,60,MYD88,NONE
FALSE,0,-0.680250406265259,P51943;Q61456,P51943,Cyclin-A2,Ccna2,NA,4,5,4,1,11.2288999557495,13.1991996765137,13.9337005615234,13.5671997070313,NA,NA,NA,13.6625003814697,60,MYD88,NONE
