Significant,-LOG(P-value),Difference,T:.Protein.IDs,T:.Majority.protein.IDs,T:.Protein.names,T:.Gene.names,Symbol.color,Symbol.type,Symbol.size,Show.label,C:.Only.identified.by.site,C:.Reverse,C:.Potential.contami1000t,N:.Peptides,N:.Mol..weight.[kDa],N:.Valid.values,N:.Valid.values.15.min,N:.Valid.values.30.min,N:.Valid.values.60.min,N:.Valid.values.unstim,15.min.FG.167.neu,15.min.FG.168.neu,15.min.FG.169.neu,15.min.FG.170.neu,30.min.FG171.neu,30.min.FG172.neu,30.min.FG173.neu,30.min.FG174.neu,60.min.FG175.neu,60.min.FG176.neu,60.min.FG177.neu,60.min.FG178.neu,unstim.FG163.neu,unstim.FG164.neu,unstim.FG165.neu,unstim.FG166.neu,ORIGIN,PULLED_PROTEIN,KO
TRUE,2.21310064661104,2.00412487983704,Q6IRU2,Q6IRU2,Tropomyosin alpha-4 chain,Tpm4,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,9,28.467,16,4,4,4,4,17.3151683807373,17.5410690307617,18.5232677459717,16.4424686431885,17.8076686859131,17.2719688415527,17.3103694915771,17.2107677459717,19.3071689605713,18.5434684753418,17.1642684936523,18.9581680297852,15.9045686721802,16.1725692749023,14.0800685882568,15.4270687103271,30,MYD88,IRAK1
TRUE,4.32193171531572,2.71602487564087,Q6R891,Q6R891,Neurabin-2,Ppp1r9b,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,17,89.519,16,4,4,4,4,19.738468170166,19.8232688903809,20.818868637085,20.4977684020996,18.6954689025879,18.6498680114746,18.5519676208496,18.1865692138672,18.138069152832,17.5661678314209,17.5985679626465,17.3480682373047,15.0991687774658,15.9991683959961,16.0504684448242,16.0709686279297,30,MYD88,IRAK1
TRUE,2.36226424037307,2.84402465820313,Q6ZQ38,Q6ZQ38,Cullin-associated NEDD8-dissociated protein 1,Cand1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,5,136.33,16,4,4,4,4,16.5593681335449,13.2728691101074,17.2207679748535,16.771068572998,16.1367683410645,16.9959678649902,15.5957689285278,16.5718688964844,15.671368598938,15.2515687942505,15.5296688079834,16.075569152832,12.1815690994263,13.2650690078735,13.5511684417725,14.9264688491821,30,MYD88,IRAK1
TRUE,2.69104011023018,2.11464977264404,Q70FJ1,Q70FJ1,A-kinase anchor protein 9,Akap9,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,32,435.87,16,4,4,4,4,13.1287689208984,13.5713691711426,13.7531690597534,13.1412687301636,16.4945678710938,16.1884689331055,16.1632690429688,16.3610687255859,16.1974678039551,12.7149686813354,15.6587686538696,15.4210681915283,15.0138683319092,13.98996925354,13.1653690338135,14.579568862915,30,MYD88,IRAK1
TRUE,3.01028349183462,2.69709968566895,Q76I79,Q76I79,Protein phosphatase Slingshot homolog 1,Ssh1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,12,115.3,16,4,4,4,4,15.5745687484741,15.6831684112549,16.2717685699463,16.2231693267822,14.6610689163208,14.780068397522,13.9724683761597,14.3932685852051,14.4820690155029,14.6743688583374,13.5680685043335,14.0391683578491,11.0446691513062,11.5822687149048,11.4445686340332,12.9469690322876,30,MYD88,IRAK1
TRUE,3.190381658264,2.20954990386963,Q7TPR4;O88990,Q7TPR4,Alpha-actinin-1,Actn1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,41,103.07,16,4,4,4,4,19.9701690673828,20.4918689727783,20.7097682952881,20.6630687713623,19.4787693023682,19.2059688568115,19.5413684844971,18.9953689575195,18.9250679016113,18.771068572998,18.091968536377,18.4402694702148,16.2189693450928,17.3830680847168,17.0897693634033,17.6914691925049,30,MYD88,IRAK1
TRUE,1.78156483290182,2.84880018234253,Q80U72,Q80U72,Protein scribble homolog,Scrib,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,9,174.06,16,4,4,4,4,14.2769689559937,14.573468208313,14.7376689910889,14.3102684020996,13.646068572998,13.3865690231323,13.5979690551758,13.6859683990479,13.6311683654785,13.5500688552856,13.0778684616089,13.1908683776855,8.53326892852783,11.0764684677124,10.591968536377,12.7196683883667,30,MYD88,IRAK1
TRUE,2.37347271257442,2.35526013374329,Q80X90,Q80X90,Filamin-B,Flnb,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,26,277.82,16,4,4,4,4,14.7150688171387,14.3809690475464,16.4975681304932,15.8915681838989,12.7326688766479,13.2289686203003,11.6708688735962,12.706768989563,11.549768447876,11.7629690170288,10.3980684280396,14.5905685424805,10.8310689926147,9.01008892059326,10.5763683319092,10.5007085800171,30,MYD88,IRAK1
TRUE,1.35949532810123,2.53934669494629,Q80XI1,Q80XI1,F-box only protein 34,Fbxo34,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,2,77.137,13,4,3,4,2,12.6274690628052,11.9406690597534,13.0684690475464,13.3463687896729,12.3518686294556,NA,10.6973686218262,10.6822690963745,10.5502691268921,10.711368560791,9.86377906799316,10.4969692230225,NA,NA,8.37789916992188,9.03107833862305,30,MYD88,IRAK1
TRUE,1.6008697114182,5.86829996109009,Q8BFZ3,Q8BFZ3,Beta-actin-like protein 2,Actbl2,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,10,42.004,16,4,4,4,4,24.7353687286377,25.0927696228027,25.279468536377,25.0981693267822,25.0369682312012,25.151668548584,21.0292682647705,25.4046688079834,25.1622695922852,24.488468170166,24.3347682952881,24.4717693328857,15.6595687866211,16.9334678649902,23.2097682952881,17.3465690612793,30,MYD88,IRAK1
TRUE,3.58793246587714,2.52462458610535,Q8BG67;Q6ZQ18,Q8BG67,Protein EFR3 homolog A,Efr3a,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,13,92.612,16,4,4,4,4,15.851469039917,16.4869689941406,15.9195690155029,16.9025688171387,15.5150690078735,15.6732683181763,14.7546682357788,16.2798690795898,15.2521686553955,14.7555685043335,14.9496688842773,15.5091686248779,12.9273691177368,13.3008689880371,12.8388690948486,13.0572690963745,30,MYD88,IRAK1
TRUE,3.37273654195136,3.21669141451518,Q8BGE7,Q8BGE7,Tripartite motif-containing protein 6,Trim6,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,1,56.152,15,4,4,4,3,13.9796686172485,14.8068685531616,14.9808683395386,14.4982690811157,14.0161685943604,13.9120683670044,14.5570688247681,14.4098691940308,13.3587684631348,13.0318689346313,13.1323690414429,13.3109683990479,10.3473691940308,10.9122686386108,11.7616691589355,NA,30,MYD88,IRAK1
TRUE,1.54490786999374,2.34379982948303,Q8BGU5,Q8BGU5,Cyclin-Y,Ccny,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,2,39.394,15,4,4,4,3,12.2256689071655,11.8111686706543,15.376368522644,14.5322685241699,13.3771686553955,13.7022686004639,12.8169689178467,14.0362691879272,13.0138683319092,12.7335691452026,12.3776683807373,13.4176683425903,10.9884691238403,NA,9.76086902618408,12.6687688827515,30,MYD88,IRAK1
TRUE,1.9734692303958,1.96624970436096,Q8BGX0,Q8BGX0,E3 ubiquitin-protein ligase TRIM23,Trim23,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,1,63.931,12,2,4,4,2,10.2203683853149,NA,11.2977685928345,NA,11.9024686813354,13.0106687545776,12.2128686904907,13.0546684265137,11.8975687026978,12.3856687545776,10.7349691390991,12.3248691558838,NA,10.5159692764282,10.6418685913086,NA,30,MYD88,IRAK1
TRUE,1.98561630433093,-1.96091667811076,Q8BH15,Q8BH15,CCR4-NOT transcription complex subunit 10,Cnot10,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,4,81.817,12,4,3,1,4,13.216968536377,12.6527690887451,12.6396684646606,11.2586688995361,11.1501684188843,NA,10.6323690414429,9.6741189956665,NA,NA,NA,12.6687688827515,12.5019683837891,13.0866689682007,11.7213687896729,12.475869178772,30,MYD88,IRAK1
TRUE,3.55027701598893,2.62362504005432,Q8BH44,Q8BH44,Coronin-2B,Coro2b,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,13,54.936,16,4,4,4,4,18.5697689056396,18.4873676300049,19.0725688934326,18.2978687286377,17.9041690826416,17.6833686828613,17.4445686340332,17.1836681365967,16.5721683502197,16.5301685333252,16.4271678924561,17.1865692138672,14.2339687347412,15.502968788147,14.5780687332153,15.406268119812,30,MYD88,IRAK1
TRUE,2.75392970109568,2.89687490463257,Q8BQ30,Q8BQ30,Phostensin,Ppp1r18,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,19,65.629,16,4,4,4,4,19.3108692169189,19.8736686706543,20.0983695983887,20.1415691375732,18.7986679077148,18.6678695678711,19.5796680450439,18.254768371582,17.2335681915283,17.1819686889648,17.3650684356689,17.1761684417725,14.6567687988281,16.2701683044434,15.9209690093994,16.8655681610107,30,MYD88,IRAK1
TRUE,2.36884897714161,1.84319972991943,Q8BTH8;Q8C4X2;Q8BVP5,Q8BTH8;Q8C4X2;Q8BVP5,Casein kinase I isoform gamma-1;Casein kinase I isoform gamma-3;Casein kinase I isoform gamma-2,Csnk1g1;Csnk1g3;Csnk1g2,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,6,52.743,16,4,4,4,4,14.6242685317993,14.8315687179565,16.1926689147949,15.6284685134888,15.523268699646,15.5730686187744,14.8677682876587,15.4948682785034,15.1092681884766,14.8187685012817,14.0520687103271,14.8923683166504,12.622368812561,13.6125688552856,13.3905687332153,14.4606685638428,30,MYD88,IRAK1
TRUE,2.52416041433418,1.73464965820313,Q8BTM8,Q8BTM8,Filamin-A,Flna,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,80,281.22,16,4,4,4,4,19.3082695007324,19.6789684295654,19.9360694885254,19.6831684112549,18.950267791748,18.7445678710938,18.6169681549072,18.9839687347412,18.5148677825928,18.494068145752,18.2127685546875,18.510368347168,16.1617679595947,17.2898693084717,17.059268951416,17.8462677001953,30,MYD88,IRAK1
TRUE,2.77771987438929,2.64299988746643,Q8BVU0,Q8BVU0,Leucine-rich repeat and calponin homology domain-containing protein 3,Lrch3,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,13,86.34,16,4,4,4,4,16.2346687316895,16.6036682128906,17.4089679718018,16.5360679626465,15.4889688491821,16.1316680908203,16.1541690826416,16.0583686828613,15.861668586731,15.2082681655884,14.2186689376831,15.3406686782837,12.1614685058594,13.1461687088013,13.562068939209,14.39146900177,30,MYD88,IRAK1
TRUE,3.02085050273835,2.25939965248108,Q8C0T5,Q8C0T5,Signal-induced proliferation-associated 1-like protein 1,Sipa1l1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,50,197.03,16,4,4,4,4,18.901668548584,18.9599685668945,19.2811679840088,19.4264678955078,17.5412693023682,17.4215679168701,17.0319690704346,17.2410678863525,16.286169052124,16.2390689849854,16.6117687225342,16.5360679626465,13.9820690155029,15.2755689620972,15.4953689575195,15.4452686309814,30,MYD88,IRAK1
TRUE,2.77281421508035,1.98695015907288,Q8C147,Q8C147,Dedicator of cytokinesis protein 8,Dock8,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,60,238.98,16,4,4,4,4,19.2147693634033,19.4180679321289,19.7393684387207,19.646068572998,18.6784687042236,18.4665679931641,18.7090682983398,18.890869140625,18.4001693725586,18.2242679595947,18.0420684814453,18.1701679229736,15.7492685317993,16.8709678649902,16.6960678100586,17.4808692932129,30,MYD88,IRAK1
TRUE,3.29411426604524,3.23706746101379,Q8C7U1,Q8C7U1,NEDD4-binding protein 3,N4bp3,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,6,60.042,16,4,4,4,4,14.8094682693481,15.1644687652588,15.4514684677124,15.4996681213379,13.6654691696167,13.2933683395386,13.8704690933228,13.9943685531616,13.1259689331055,12.6334686279297,12.7956686019897,13.1721687316895,9.1457691192627,11.0603685379028,11.0522689819336,10.6169986724854,30,MYD88,IRAK1
TRUE,1.07084933644344,3.59250736236572,Q8K1A6,Q8K1A6,Coiled-coil and C2 domain-containing protein 1A,Cc2d1a,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,3,103.7,16,4,4,4,4,11.2114686965942,17.2367687225342,12.6466684341431,12.2425689697266,11.8804683685303,11.9466686248779,17.5508689880371,17.6595687866211,17.1668682098389,11.3782691955566,17.639368057251,17.1739692687988,10.0685691833496,12.5309686660767,11.7259683609009,10.3420391082764,30,MYD88,IRAK1
TRUE,1.6664674494713,2.33647489547729,Q8K2V6,Q8K2V6,Importin-11,Ipo11,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,5,112.41,15,4,4,3,4,12.5200691223145,11.2754688262939,11.0735683441162,11.0757684707642,13.8815689086914,10.8222684860229,14.0790691375732,13.3076686859131,NA,10.1913690567017,10.3992691040039,10.3896684646606,10.4098691940308,10.7136688232422,10.7701692581177,10.8509683609009,30,MYD88,IRAK1
TRUE,2.79623696046023,2.57659959793091,Q8K4L3,Q8K4L3,Supervillin,Svil,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,75,243.16,16,4,4,4,4,21.0774688720703,21.4392681121826,21.7638683319092,21.6068687438965,20.8179683685303,20.5754680633545,20.5961685180664,20.8174686431885,20.3140678405762,19.8359680175781,19.7977695465088,19.8703689575195,16.7648677825928,18.3784694671631,18.4459686279297,18.9113693237305,30,MYD88,IRAK1
TRUE,2.23716520521158,-3.13674020767212,Q8R124,Q8R124,Kelch-like protein 36,Klhl36,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,2,69.949,16,4,4,4,4,13.4421691894531,13.1148691177368,13.8551683425903,11.8558683395386,12.2268686294556,10.0904092788696,9.13752841949463,9.72150897979736,12.3454685211182,13.7712688446045,12.17746925354,13.3435688018799,12.6160688400269,13.3101692199707,13.5916690826416,14.2053689956665,30,MYD88,IRAK1
TRUE,2.89384247112021,2.27204966545105,Q8R4U7,Q8R4U7,Leucine zipper protein 1,Luzp1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,21,119.31,16,4,4,4,4,16.5069694519043,16.7991676330566,17.4977684020996,17.0065689086914,15.6266689300537,16.0784683227539,16.0622692108154,15.9400682449341,15.9132690429688,15.3673686981201,15.1102685928345,15.3886690139771,12.7961692810059,13.213568687439,14.2419691085815,14.3675689697266,30,MYD88,IRAK1
TRUE,3.37037401293779,2.62874889373779,Q8VDD5;Q91Z83;Q02566;P13541;A2AQP0,Q8VDD5,Myosin-9,Myh9,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,155,226.37,16,4,4,4,4,25.5595684051514,25.4323692321777,26.029468536377,25.6496677398682,25.7635688781738,25.4616680145264,25.6607685089111,25.7069683074951,25.8985691070557,25.7320690155029,25.1145687103271,25.6234683990479,22.0724697113037,23.0892696380615,23.034969329834,23.8812694549561,30,MYD88,IRAK1
TRUE,2.20504303868897,1.91297507286072,Q8VDP3,Q8VDP3,Protein-methionine sulfoxide oxidase MICAL1,Mical1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,1,116.78,16,4,4,4,4,11.1427688598633,10.756368637085,11.5120687484741,11.3645687103271,11.9516687393188,11.47926902771,12.0127687454224,12.3894691467285,11.6608686447144,11.417368888855,11.0518684387207,11.1249685287476,8.92066860198975,10.2671689987183,10.0219688415527,10.9714689254761,30,MYD88,IRAK1
TRUE,2.85638512803165,3.12645030021667,Q91WK0,Q91WK0,Leucine-rich repeat flightless-interacting protein 2,Lrrfip2,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,9,47.147,16,4,4,4,4,18.7430686950684,19.2777690887451,19.185567855835,18.3957691192627,18.9469680786133,18.3094692230225,18.6817684173584,18.8152694702148,18.0857677459717,17.9194679260254,17.556568145752,18.1363677978516,14.2452688217163,15.4029684066772,15.717568397522,16.8818683624268,30,MYD88,IRAK1
TRUE,2.73874440119762,2.51202487945557,Q91YR1,Q91YR1,Twinfilin-1,Twf1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,7,40.079,16,4,4,4,4,17.4695682525635,17.4487686157227,18.4908676147461,17.9571685791016,17.7370681762695,17.1798686981201,17.0475692749023,17.0444679260254,16.7629680633545,16.7978687286377,16.8368682861328,17.9137687683105,13.9431686401367,14.1652688980103,14.9463682174683,15.9060688018799,30,MYD88,IRAK1
TRUE,2.87381593176178,-1.72957515716553,Q91Z92,Q91Z92,"Beta-1,3-galactosyltransferase 6",B3galt6,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,4,37.021,16,4,4,4,4,14.3142690658569,13.4455690383911,13.9396686553955,13.1828689575195,12.7331686019897,12.3180685043335,13.0520687103271,12.5837688446045,13.9877691268921,13.5235691070557,11.8893690109253,12.858868598938,13.6198692321777,14.8144683837891,14.5894689559937,14.5815687179565,30,MYD88,IRAK1
TRUE,2.65570819001303,2.05809998512268,Q91ZU6,Q91ZU6,Dystonin,Dst,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,14,834.21,16,4,4,4,4,11.3116683959961,11.6835689544678,11.5281686782837,11.2100687026978,10.6763687133789,11.0709686279297,9.99995899200439,10.4431791305542,11.375168800354,11.2868690490723,10.6171684265137,11.2483692169189,7.54006862640381,8.59753894805908,8.70824909210205,9.11221885681152,30,MYD88,IRAK1
TRUE,2.96682104203318,3.50201988220215,Q922M3,Q922M3,BTB/POZ domain-containing adapter for CUL3-mediated RhoA degradation protein 3,Kctd10,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,3,35.701,14,4,4,4,2,14.2709684371948,13.1820688247681,14.9361686706543,14.5510692596436,14.1778688430786,13.1951684951782,14.2934684753418,13.7176685333252,13.8583688735962,14.4930686950684,13.8765687942505,14.3512687683105,NA,NA,10.0543689727783,10.6336784362793,30,MYD88,IRAK1
TRUE,2.72363960996689,2.46797561645508,Q99JY9;Q641P0,Q99JY9,Actin-related protein 3,Actr3,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,19,47.357,16,4,4,4,4,20.8357696533203,21.1329689025879,21.4798679351807,21.1036682128906,21.7616691589355,20.8624687194824,21.1354694366455,21.7072696685791,21.0232696533203,20.9164695739746,20.0368690490723,20.6602687835693,17.762767791748,18.9883689880371,19.0981693267822,19.7456684112549,30,MYD88,IRAK1
TRUE,2.92425395818063,4.03721499443054,Q99KD5,Q99KD5,Protein unc-45 homolog A,Unc45a,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,7,103.45,16,4,4,4,4,14.3630685806274,14.5727682113647,14.4623689651489,14.543568611145,14.7734689712524,13.7880687713623,14.3261690139771,12.8897686004639,14.5556688308716,14.6265687942505,13.4406690597534,14.2040691375732,9.44156837463379,8.50790882110596,10.7841691970825,10.8949689865112,30,MYD88,IRAK1
TRUE,1.80473195164596,2.64877510070801,Q99M51,Q99M51,Cytoplasmic protein NCK1,Nck1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,6,42.89,16,4,4,4,4,14.118369102478,15.4433689117432,16.0745677947998,16.0296688079834,15.6772689819336,15.5517683029175,12.7159690856934,13.433669090271,15.0304689407349,14.7652683258057,13.8585691452026,14.151068687439,11.0259685516357,11.5219688415527,12.0411691665649,12.19446849823,30,MYD88,IRAK1
TRUE,1.89568640522777,2.34580039978027,Q9CPW4,Q9CPW4,Actin-related protein 2/3 complex subunit 5,Arpc5,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,4,16.288,16,4,4,4,4,18.8100681304932,18.9883689880371,19.3145694732666,18.786169052124,19.0848693847656,19.0518684387207,18.314868927002,18.2084693908691,18.0645694732666,18.0498676300049,17.7456684112549,18.4046688079834,14.6665687561035,16.4864692687988,16.4103679656982,17.7134685516357,30,MYD88,IRAK1
TRUE,2.64836942401005,2.12125062942505,Q9CVB6,Q9CVB6,Actin-related protein 2/3 complex subunit 2,Arpc2,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,19,34.357,16,4,4,4,4,20.5587692260742,20.594669342041,20.773868560791,20.8299694061279,20.7037696838379,20.6099681854248,20.9019680023193,20.9178695678711,20.5200691223145,20.2080688476563,20.1151695251465,20.5498695373535,17.5843677520752,18.9337692260742,18.5873680114746,19.5430679321289,30,MYD88,IRAK1
TRUE,1.70665344552013,2.17085027694702,Q9D898,Q9D898,Actin-related protein 2/3 complex subunit 5-like protein,Arpc5l,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,4,16.98,16,4,4,4,4,18.6919689178467,18.6779689788818,19.425968170166,18.4802684783936,19.054967880249,18.2067680358887,18.5228691101074,18.702169418335,19.2135677337646,18.2214679718018,17.7505683898926,17.8569679260254,14.738468170166,16.1334686279297,17.1444683074951,17.7869682312012,30,MYD88,IRAK1
TRUE,2.45307518544516,2.20530009269714,Q9DAJ4,Q9DAJ4,WD repeat domain-containing protein 83,Wdr83,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,4,34.443,14,4,4,2,4,13.2097692489624,15.5800685882568,14.6000680923462,15.0934686660767,15.0758686065674,15.3802680969238,14.8020687103271,14.5166692733765,15.5894689559937,NA,NA,12.6879692077637,12.8273687362671,13.7514686584473,12.7589683532715,11.6158685684204,30,MYD88,IRAK1
TRUE,2.71214717923512,2.15852499008179,Q9DBR7,Q9DBR7,Protein phosphatase 1 regulatory subunit 12A,Ppp1r12a,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,34,114.99,16,4,4,4,4,20.9943695068359,22.0573692321777,22.2682685852051,21.9612693786621,20.7920684814453,20.7995681762695,20.3478679656982,20.7122688293457,20.203369140625,20.0245685577393,20.3022689819336,20.2536678314209,17.3716678619385,18.7179679870605,18.6912689208984,19.2367687225342,30,MYD88,IRAK1
TRUE,2.49232878402699,2.35232448577881,Q9DBV3,Q9DBV3,Probable ATP-dependent RNA helicase DHX34,Dhx34,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,4,128.51,16,4,4,4,4,16.2419681549072,16.66916847229,17.0480690002441,12.0396690368652,16.2624683380127,16.0991687774658,17.1279678344727,16.9546680450439,15.8786687850952,15.5837688446045,15.3964681625366,12.2369689941406,13.2092685699463,14.4855690002441,14.0760688781738,15.2640686035156,30,MYD88,IRAK1
TRUE,3.26548879270806,2.71462488174438,Q9ERG0,Q9ERG0,LIM domain and actin-binding protein 1,Lima1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,17,84.059,16,4,4,4,4,18.9904689788818,19.5109691619873,19.7286682128906,19.5976696014404,18.5880680084229,18.3169689178467,18.3454685211182,18.6618690490723,17.5907688140869,17.2687683105469,17.3427677154541,17.4983692169189,14.5963687896729,16.1008682250977,15.9930686950684,16.3635692596436,30,MYD88,IRAK1
TRUE,1.97421728230153,2.04102468490601,Q9JHJ0,Q9JHJ0,Tropomodulin-3,Tmod3,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,11,39.502,16,4,4,4,4,19.9726696014404,20.1652679443359,20.1930694580078,19.0454692840576,19.575267791748,18.9946689605713,18.9795684814453,19.1419677734375,19.2731685638428,18.8710689544678,17.7029685974121,19.1471691131592,15.8029689788818,16.8441677093506,17.5219688415527,18.358268737793,30,MYD88,IRAK1
TRUE,2.46586266263084,1.9016251564025899,Q9JJ28,Q9JJ28,Protein flightless-1 homolog,Flii,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,31,144.8,16,4,4,4,4,18.5333690643311,18.8847694396973,19.2505683898926,18.6964683532715,18.3699684143066,18.4392681121826,18.1387691497803,18.7204685211182,18.155668258667,18.2450695037842,17.3113689422607,18.3198680877686,15.5677680969238,16.8448677062988,16.2691688537598,17.3801689147949,30,MYD88,IRAK1
TRUE,2.92073607939014,2.83855009078979,Q9JMH9,Q9JMH9,Unconventional myosin-XVIIIa,Myo18a,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,82,232.75,16,4,4,4,4,20.8579692840576,20.7229690551758,21.5391693115234,21.0663681030273,20.620569229126,20.3972682952881,20.6523685455322,20.8387680053711,20.5229682922363,20.2406692504883,19.9394683837891,20.3292694091797,16.488468170166,17.9037685394287,17.9251689910889,18.8373680114746,30,MYD88,IRAK1
TRUE,2.2432010394133,2.49114966392517,Q9QYB5,Q9QYB5,Gamma-adducin,Add3,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,7,78.776,16,4,4,4,4,16.3349685668945,14.4741687774658,16.4154682159424,15.770468711853,15.1851682662964,15.5958681106567,15.4040689468384,15.9437685012817,16.3402690887451,16.1283683776855,15.5521688461304,16.2787685394287,11.4282684326172,13.045768737793,13.9582691192627,13.7319688796997,30,MYD88,IRAK1
TRUE,2.20847849060523,4.37509965896606,Q9QYC0,Q9QYC0,Alpha-adducin,Add1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,9,80.646,16,4,4,4,4,16.1100692749023,14.7400684356689,16.4181690216064,16.4854679107666,15.6473684310913,17.0223693847656,15.6808681488037,16.7636680603027,17.4018688201904,16.9376678466797,17.0206680297852,17.4536685943604,10.7607688903809,12.8177690505981,9.80486869812012,14.23046875,30,MYD88,IRAK1
TRUE,2.46985643822454,2.89824962615967,Q9QZF2,Q9QZF2,Glypican-1;Secreted glypican-1,Gpc1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,8,61.359,16,4,4,4,4,15.2299690246582,15.2115688323975,15.7996683120728,15.7733688354492,15.5043687820435,16.0437679290771,14.75816822052,15.0045680999756,14.9879684448242,14.3493690490723,12.8768692016602,14.3697690963745,10.9439687728882,12.4262685775757,12.779468536377,13.5681686401367,30,MYD88,IRAK1
TRUE,1.45532939775548,-2.90495014190674,Q9QZH3,Q9QZH3,Peptidyl-prolyl cis-trans isomerase E,Ppie,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,3,33.448,16,4,4,4,4,15.1997690200806,16.7935676574707,14.6490688323975,12.7973690032959,14.3191690444946,16.6019687652588,12.108868598938,12.4974689483643,15.1785688400269,14.5427684783936,14.6514682769775,13.0957689285278,17.6445693969727,16.8115692138672,16.3498687744141,16.3412685394287,30,MYD88,IRAK1
TRUE,3.44564133288298,3.1725165049235,Q9R0Q6,Q9R0Q6,Actin-related protein 2/3 complex subunit 1A,Arpc1a,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,7,41.626,15,4,4,4,3,15.7959690093994,15.6237688064575,15.8774681091309,15.5091686248779,15.2788686752319,15.1356687545776,15.8589687347412,16.3317680358887,15.260968208313,14.7912683486938,14.3895692825317,15.7769689559937,NA,12.4815683364868,12.1123685836792,12.8424692153931,30,MYD88,IRAK1
