"FILE","MODEL","RECYCLE","TOL","pLDDT","pTM","piTM","iScore","iRes","iCnt","FILE_MODEL","NUM_CLUSTERS","N_MONOMERS","ORIGIN","FILE_RECYCLE","RANK"
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1",3,"model_3_multimer_v3_p1_230511_236487_recycled_17",2.09,80.57,0.6479,0.4624,0.4485,132,164,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1_3",1,3,"TLR7","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1_3_model_3_multimer_v3_p1_230511_236487_recycled_17",73
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1",3,"model_3_multimer_v3_p1_230511_236487_recycled_18",1.4,80.42,0.6441,0.3965,0.3768,179,274,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1_3",1,3,"TLR7","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1_3_model_3_multimer_v3_p1_230511_236487_recycled_18",100
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1",3,"model_3_multimer_v3_p1_230511_236487_recycled_19",5.43,80.52,0.6429,0.3603,0.3457,179,308,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1_3",1,3,"TLR7","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1_3_model_3_multimer_v3_p1_230511_236487_recycled_19",103
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1",4,"model_4_multimer_v3_p1_230511_177720",1.222,80.77,0.6413,0.4488,0.4283,107,137,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1_4",1,3,"TLR7","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1_4_model_4_multimer_v3_p1_230511_177720",85
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1",4,"model_4_multimer_v3_p1_230511_177720_recycled_00",9999,77.27,0.5989,0.3897,0.3563,135,203,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1_4",1,3,"TLR7","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1_4_model_4_multimer_v3_p1_230511_177720_recycled_00",102
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1",4,"model_4_multimer_v3_p1_230511_177720_recycled_01",87.37,80.01,0.6365,0.4771,0.4603,99,131,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1_4",1,3,"TLR7","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1_4_model_4_multimer_v3_p1_230511_177720_recycled_01",70
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1",4,"model_4_multimer_v3_p1_230511_177720_recycled_02",26.88,80.67,0.637,0.5173,0.4894,94,104,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1_4",1,3,"TLR7","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1_4_model_4_multimer_v3_p1_230511_177720_recycled_02",53
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1",4,"model_4_multimer_v3_p1_230511_177720_recycled_03",5.44,80.57,0.6352,0.495,0.4692,92,108,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1_4",1,3,"TLR7","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1_4_model_4_multimer_v3_p1_230511_177720_recycled_03",67
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1",4,"model_4_multimer_v3_p1_230511_177720_recycled_04",4.15,80.99,0.6432,0.4539,0.4367,112,139,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1_4",1,3,"TLR7","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1_4_model_4_multimer_v3_p1_230511_177720_recycled_04",83
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1",4,"model_4_multimer_v3_p1_230511_177720_recycled_05",3.24,80.63,0.6411,0.4988,0.4724,93,108,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1_4",1,3,"TLR7","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1_4_model_4_multimer_v3_p1_230511_177720_recycled_05",65
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1",4,"model_4_multimer_v3_p1_230511_177720_recycled_06",2.64,80.81,0.64,0.5158,0.4883,91,106,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1_4",1,3,"TLR7","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1_4_model_4_multimer_v3_p1_230511_177720_recycled_06",54
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1",4,"model_4_multimer_v3_p1_230511_177720_recycled_07",1.14,80.6,0.6406,0.4627,0.441,100,111,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1_4",1,3,"TLR7","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1_4_model_4_multimer_v3_p1_230511_177720_recycled_07",79
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1",4,"model_4_multimer_v3_p1_230511_177720_recycled_08",2.02,80.81,0.6338,0.4309,0.4118,108,125,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1_4",1,3,"TLR7","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1_4_model_4_multimer_v3_p1_230511_177720_recycled_08",93
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1",4,"model_4_multimer_v3_p1_230511_177720_recycled_09",1.74,80.87,0.6403,0.4583,0.4371,105,116,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1_4",1,3,"TLR7","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1_4_model_4_multimer_v3_p1_230511_177720_recycled_09",82
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1",4,"model_4_multimer_v3_p1_230511_177720_recycled_10",1.1,80.71,0.635,0.4735,0.449,98,109,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1_4",1,3,"TLR7","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1_4_model_4_multimer_v3_p1_230511_177720_recycled_10",72
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1",4,"model_4_multimer_v3_p1_230511_177720_recycled_11",1.66,80.82,0.6394,0.4668,0.4453,102,116,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1_4",1,3,"TLR7","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1_4_model_4_multimer_v3_p1_230511_177720_recycled_11",75
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1",4,"model_4_multimer_v3_p1_230511_177720_recycled_12",1.79,80.86,0.635,0.4638,0.4422,104,123,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1_4",1,3,"TLR7","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1_4_model_4_multimer_v3_p1_230511_177720_recycled_12",78
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1",4,"model_4_multimer_v3_p1_230511_177720_recycled_13",1.17,80.73,0.6417,0.4253,0.408,115,142,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1_4",1,3,"TLR7","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1_4_model_4_multimer_v3_p1_230511_177720_recycled_13",96
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1",4,"model_4_multimer_v3_p1_230511_177720_recycled_14",1.99,80.61,0.6397,0.4383,0.4184,110,141,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1_4",1,3,"TLR7","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1_4_model_4_multimer_v3_p1_230511_177720_recycled_14",90
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1",4,"model_4_multimer_v3_p1_230511_177720_recycled_15",1.93,80.64,0.6456,0.4407,0.4217,112,136,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1_4",1,3,"TLR7","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1_4_model_4_multimer_v3_p1_230511_177720_recycled_15",87
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1",4,"model_4_multimer_v3_p1_230511_177720_recycled_16",1.4,80.72,0.6414,0.4284,0.4106,117,139,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1_4",1,3,"TLR7","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1_4_model_4_multimer_v3_p1_230511_177720_recycled_16",95
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1",4,"model_4_multimer_v3_p1_230511_177720_recycled_17",1.64,80.79,0.6399,0.465,0.4426,102,123,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1_4",1,3,"TLR7","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1_4_model_4_multimer_v3_p1_230511_177720_recycled_17",77
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1",4,"model_4_multimer_v3_p1_230511_177720_recycled_18",1.24,80.63,0.6344,0.4497,0.4287,107,138,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1_4",1,3,"TLR7","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1_4_model_4_multimer_v3_p1_230511_177720_recycled_18",84
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1",4,"model_4_multimer_v3_p1_230511_177720_recycled_19",1.87,80.9,0.6381,0.436,0.4172,116,150,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1_4",1,3,"TLR7","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1_4_model_4_multimer_v3_p1_230511_177720_recycled_19",91
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1",5,"model_5_multimer_v3_p1_230511_325104",1.081,80.25,0.6203,0.5912,0.5482,71,85,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1_5",2,3,"TLR7","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1_5_model_5_multimer_v3_p1_230511_325104",30
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1",5,"model_5_multimer_v3_p1_230511_325104_recycled_00",9999,76.38,0.5754,0.5121,0.4381,69,78,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1_5",2,3,"TLR7","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1_5_model_5_multimer_v3_p1_230511_325104_recycled_00",81
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1",5,"model_5_multimer_v3_p1_230511_325104_recycled_01",83.84,77.94,0.5772,0.4279,0.411,107,157,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1_5",2,3,"TLR7","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1_5_model_5_multimer_v3_p1_230511_325104_recycled_01",94
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1",5,"model_5_multimer_v3_p1_230511_325104_recycled_02",35.13,79.31,0.5893,0.4428,0.4187,107,156,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1_5",2,3,"TLR7","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1_5_model_5_multimer_v3_p1_230511_325104_recycled_02",89
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1",5,"model_5_multimer_v3_p1_230511_325104_recycled_03",8.47,79.51,0.5967,0.6205,0.571,64,81,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1_5",2,3,"TLR7","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1_5_model_5_multimer_v3_p1_230511_325104_recycled_03",8
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1",5,"model_5_multimer_v3_p1_230511_325104_recycled_04",6.25,80.02,0.6049,0.5041,0.4738,90,105,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1_5",2,3,"TLR7","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1_5_model_5_multimer_v3_p1_230511_325104_recycled_04",64
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1",5,"model_5_multimer_v3_p1_230511_325104_recycled_05",5.17,80.26,0.6143,0.5942,0.55,70,82,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1_5",2,3,"TLR7","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1_5_model_5_multimer_v3_p1_230511_325104_recycled_05",27
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1",5,"model_5_multimer_v3_p1_230511_325104_recycled_06",1.89,80.15,0.6119,0.5691,0.5278,75,88,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1_5",2,3,"TLR7","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1_5_model_5_multimer_v3_p1_230511_325104_recycled_06",38
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1",5,"model_5_multimer_v3_p1_230511_325104_recycled_07",1.47,80.48,0.6164,0.5858,0.545,72,84,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1_5",2,3,"TLR7","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1_5_model_5_multimer_v3_p1_230511_325104_recycled_07",31
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1",5,"model_5_multimer_v3_p1_230511_325104_recycled_08",2.12,80.38,0.6194,0.5733,0.5315,74,87,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1_5",2,3,"TLR7","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1_5_model_5_multimer_v3_p1_230511_325104_recycled_08",37
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1",5,"model_5_multimer_v3_p1_230511_325104_recycled_09",1.62,80.3,0.616,0.5959,0.5511,68,82,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1_5",2,3,"TLR7","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1_5_model_5_multimer_v3_p1_230511_325104_recycled_09",25
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1",5,"model_5_multimer_v3_p1_230511_325104_recycled_10",1.38,80.39,0.6161,0.5678,0.5263,72,86,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1_5",2,3,"TLR7","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1_5_model_5_multimer_v3_p1_230511_325104_recycled_10",39
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1",5,"model_5_multimer_v3_p1_230511_325104_recycled_11",1.54,80.38,0.6146,0.5828,0.5403,71,84,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1_5",2,3,"TLR7","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1_5_model_5_multimer_v3_p1_230511_325104_recycled_11",34
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1",5,"model_5_multimer_v3_p1_230511_325104_recycled_12",2.3,80.22,0.6126,0.5972,0.5531,67,81,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1_5",2,3,"TLR7","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1_5_model_5_multimer_v3_p1_230511_325104_recycled_12",23
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1",5,"model_5_multimer_v3_p1_230511_325104_recycled_13",2.11,79.92,0.6079,0.5974,0.5525,67,80,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1_5",2,3,"TLR7","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1_5_model_5_multimer_v3_p1_230511_325104_recycled_13",24
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1",5,"model_5_multimer_v3_p1_230511_325104_recycled_14",1.37,80.45,0.6176,0.5949,0.5485,67,83,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1_5",2,3,"TLR7","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1_5_model_5_multimer_v3_p1_230511_325104_recycled_14",28
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1",5,"model_5_multimer_v3_p1_230511_325104_recycled_15",1.31,80.28,0.6162,0.6015,0.5545,66,81,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1_5",2,3,"TLR7","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1_5_model_5_multimer_v3_p1_230511_325104_recycled_15",20
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1",5,"model_5_multimer_v3_p1_230511_325104_recycled_16",0.8,80.11,0.6137,0.6047,0.5582,68,82,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1_5",2,3,"TLR7","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1_5_model_5_multimer_v3_p1_230511_325104_recycled_16",17
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1",5,"model_5_multimer_v3_p1_230511_325104_recycled_17",2.85,80.29,0.619,0.5776,0.5362,72,85,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1_5",2,3,"TLR7","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1_5_model_5_multimer_v3_p1_230511_325104_recycled_17",35
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1",5,"model_5_multimer_v3_p1_230511_325104_recycled_18",1.79,80.18,0.6162,0.5789,0.5361,73,86,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1_5",2,3,"TLR7","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1_5_model_5_multimer_v3_p1_230511_325104_recycled_18",36
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1",5,"model_5_multimer_v3_p1_230511_325104_recycled_19",1.22,80.15,0.6108,0.5922,0.5484,70,84,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1_5",2,3,"TLR7","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR7_MOUSE_x1_5_model_5_multimer_v3_p1_230511_325104_recycled_19",29
"ARL8B_MOUSE_x2_UN93B_MOUSE_x2_TLR7_MOUSE_x2",1,"model_1_multimer_v3_p1_230517_640712",2.141,78.98,0.5713,0.4673,0.509,448,466,"ARL8B_MOUSE_x2_UN93B_MOUSE_x2_TLR7_MOUSE_x2_1",1,6,"TLR7","ARL8B_MOUSE_x2_UN93B_MOUSE_x2_TLR7_MOUSE_x2_1_model_1_multimer_v3_p1_230517_640712",6
"ARL8B_MOUSE_x2_UN93B_MOUSE_x2_TLR7_MOUSE_x2",1,"model_1_multimer_v3_p1_230517_640712_recycled_00",9999,72.78,0.5454,0.2713,0.2713,726,1502,"ARL8B_MOUSE_x2_UN93B_MOUSE_x2_TLR7_MOUSE_x2_1",1,6,"TLR7","ARL8B_MOUSE_x2_UN93B_MOUSE_x2_TLR7_MOUSE_x2_1_model_1_multimer_v3_p1_230517_640712_recycled_00",21
"ARL8B_MOUSE_x2_UN93B_MOUSE_x2_TLR7_MOUSE_x2",1,"model_1_multimer_v3_p1_230517_640712_recycled_01",82.93,76.74,0.5769,0.3847,0.4803,356,425,"ARL8B_MOUSE_x2_UN93B_MOUSE_x2_TLR7_MOUSE_x2_1",1,6,"TLR7","ARL8B_MOUSE_x2_UN93B_MOUSE_x2_TLR7_MOUSE_x2_1_model_1_multimer_v3_p1_230517_640712_recycled_01",17
"ARL8B_MOUSE_x2_UN93B_MOUSE_x2_TLR7_MOUSE_x2",1,"model_1_multimer_v3_p1_230517_640712_recycled_02",21.66,76.48,0.5594,0.3767,0.5082,388,479,"ARL8B_MOUSE_x2_UN93B_MOUSE_x2_TLR7_MOUSE_x2_1",1,6,"TLR7","ARL8B_MOUSE_x2_UN93B_MOUSE_x2_TLR7_MOUSE_x2_1_model_1_multimer_v3_p1_230517_640712_recycled_02",7
"ARL8B_MOUSE_x2_UN93B_MOUSE_x2_TLR7_MOUSE_x2",1,"model_1_multimer_v3_p1_230517_640712_recycled_03",7.2,76.16,0.548,0.3626,0.5034,341,367,"ARL8B_MOUSE_x2_UN93B_MOUSE_x2_TLR7_MOUSE_x2_1",1,6,"TLR7","ARL8B_MOUSE_x2_UN93B_MOUSE_x2_TLR7_MOUSE_x2_1_model_1_multimer_v3_p1_230517_640712_recycled_03",8
"ARL8B_MOUSE_x2_UN93B_MOUSE_x2_TLR7_MOUSE_x2",1,"model_1_multimer_v3_p1_230517_640712_recycled_04",9.15,76.89,0.5647,0.3405,0.4836,393,468,"ARL8B_MOUSE_x2_UN93B_MOUSE_x2_TLR7_MOUSE_x2_1",1,6,"TLR7","ARL8B_MOUSE_x2_UN93B_MOUSE_x2_TLR7_MOUSE_x2_1_model_1_multimer_v3_p1_230517_640712_recycled_04",15
"ARL8B_MOUSE_x2_UN93B_MOUSE_x2_TLR7_MOUSE_x2",1,"model_1_multimer_v3_p1_230517_640712_recycled_05",5.52,77.56,0.5671,0.3668,0.5142,380,395,"ARL8B_MOUSE_x2_UN93B_MOUSE_x2_TLR7_MOUSE_x2_1",1,6,"TLR7","ARL8B_MOUSE_x2_UN93B_MOUSE_x2_TLR7_MOUSE_x2_1_model_1_multimer_v3_p1_230517_640712_recycled_05",2
"ARL8B_MOUSE_x2_UN93B_MOUSE_x2_TLR7_MOUSE_x2",1,"model_1_multimer_v3_p1_230517_640712_recycled_06",5.98,77.65,0.56,0.3408,0.4434,502,584,"ARL8B_MOUSE_x2_UN93B_MOUSE_x2_TLR7_MOUSE_x2_1",1,6,"TLR7","ARL8B_MOUSE_x2_UN93B_MOUSE_x2_TLR7_MOUSE_x2_1_model_1_multimer_v3_p1_230517_640712_recycled_06",20
"ARL8B_MOUSE_x2_UN93B_MOUSE_x2_TLR7_MOUSE_x2",1,"model_1_multimer_v3_p1_230517_640712_recycled_07",4.22,77.11,0.5558,0.3404,0.4572,436,509,"ARL8B_MOUSE_x2_UN93B_MOUSE_x2_TLR7_MOUSE_x2_1",1,6,"TLR7","ARL8B_MOUSE_x2_UN93B_MOUSE_x2_TLR7_MOUSE_x2_1_model_1_multimer_v3_p1_230517_640712_recycled_07",19
"ARL8B_MOUSE_x2_UN93B_MOUSE_x2_TLR7_MOUSE_x2",1,"model_1_multimer_v3_p1_230517_640712_recycled_08",3.23,77.31,0.565,0.3394,0.4624,459,529,"ARL8B_MOUSE_x2_UN93B_MOUSE_x2_TLR7_MOUSE_x2_1",1,6,"TLR7","ARL8B_MOUSE_x2_UN93B_MOUSE_x2_TLR7_MOUSE_x2_1_model_1_multimer_v3_p1_230517_640712_recycled_08",18
"ARL8B_MOUSE_x2_UN93B_MOUSE_x2_TLR7_MOUSE_x2",1,"model_1_multimer_v3_p1_230517_640712_recycled_09",2.8,77.42,0.5566,0.369,0.5117,384,418,"ARL8B_MOUSE_x2_UN93B_MOUSE_x2_TLR7_MOUSE_x2_1",1,6,"TLR7","ARL8B_MOUSE_x2_UN93B_MOUSE_x2_TLR7_MOUSE_x2_1_model_1_multimer_v3_p1_230517_640712_recycled_09",4
"ARL8B_MOUSE_x2_UN93B_MOUSE_x2_TLR7_MOUSE_x2",1,"model_1_multimer_v3_p1_230517_640712_recycled_10",3.33,77.42,0.5525,0.3675,0.4905,396,416,"ARL8B_MOUSE_x2_UN93B_MOUSE_x2_TLR7_MOUSE_x2_1",1,6,"TLR7","ARL8B_MOUSE_x2_UN93B_MOUSE_x2_TLR7_MOUSE_x2_1_model_1_multimer_v3_p1_230517_640712_recycled_10",14
"ARL8B_MOUSE_x2_UN93B_MOUSE_x2_TLR7_MOUSE_x2",1,"model_1_multimer_v3_p1_230517_640712_recycled_11",2.65,77.58,0.5559,0.3677,0.4816,432,479,"ARL8B_MOUSE_x2_UN93B_MOUSE_x2_TLR7_MOUSE_x2_1",1,6,"TLR7","ARL8B_MOUSE_x2_UN93B_MOUSE_x2_TLR7_MOUSE_x2_1_model_1_multimer_v3_p1_230517_640712_recycled_11",16
"ARL8B_MOUSE_x2_UN93B_MOUSE_x2_TLR7_MOUSE_x2",1,"model_1_multimer_v3_p1_230517_640712_recycled_12",3.37,78.07,0.5648,0.3847,0.4938,473,575,"ARL8B_MOUSE_x2_UN93B_MOUSE_x2_TLR7_MOUSE_x2_1",1,6,"TLR7","ARL8B_MOUSE_x2_UN93B_MOUSE_x2_TLR7_MOUSE_x2_1_model_1_multimer_v3_p1_230517_640712_recycled_12",12
"ARL8B_MOUSE_x2_UN93B_MOUSE_x2_TLR7_MOUSE_x2",1,"model_1_multimer_v3_p1_230517_640712_recycled_13",20.83,78.36,0.5594,0.3727,0.5011,515,594,"ARL8B_MOUSE_x2_UN93B_MOUSE_x2_TLR7_MOUSE_x2_1",1,6,"TLR7","ARL8B_MOUSE_x2_UN93B_MOUSE_x2_TLR7_MOUSE_x2_1_model_1_multimer_v3_p1_230517_640712_recycled_13",9
