"FILE","MODEL","RECYCLE","TOL","pLDDT","pTM","piTM","iScore","iRes","iCnt","FILE_MODEL","NUM_CLUSTERS","N_MONOMERS","ORIGIN","FILE_RECYCLE","RANK"
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02",4,"model_4_multimer_v3_p1_230420_619215_recycled_04",5.69,74.96,0.65,0.3733,0.0251,66,112,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02_4",1,2,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02_4_model_4_multimer_v3_p1_230420_619215_recycled_04",47
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02",4,"model_4_multimer_v3_p1_230420_619215_recycled_05",2.24,74.66,0.6474,0.3454,0.0228,65,123,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02_4",1,2,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02_4_model_4_multimer_v3_p1_230420_619215_recycled_05",56
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02",4,"model_4_multimer_v3_p1_230420_619215_recycled_06",2.39,74.7,0.6575,0.2731,0.022,47,62,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02_4",1,2,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02_4_model_4_multimer_v3_p1_230420_619215_recycled_06",60
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02",4,"model_4_multimer_v3_p1_230420_619215_recycled_07",6.44,75.02,0.6509,0.3295,0.0202,54,78,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02_4",1,2,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02_4_model_4_multimer_v3_p1_230420_619215_recycled_07",68
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02",4,"model_4_multimer_v3_p1_230420_619215_recycled_08",3.84,74.78,0.6524,0.2865,0.0193,45,61,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02_4",1,2,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02_4_model_4_multimer_v3_p1_230420_619215_recycled_08",78
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02",4,"model_4_multimer_v3_p1_230420_619215_recycled_09",1.6,74.83,0.651,0.3198,0.0225,58,82,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02_4",1,2,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02_4_model_4_multimer_v3_p1_230420_619215_recycled_09",58
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02",4,"model_4_multimer_v3_p1_230420_619215_recycled_10",2.13,74.48,0.6504,0.2816,0.0172,41,56,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02_4",1,2,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02_4_model_4_multimer_v3_p1_230420_619215_recycled_10",83
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02",4,"model_4_multimer_v3_p1_230420_619215_recycled_11",3.2,74.93,0.653,0.34,0.0227,60,92,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02_4",1,2,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02_4_model_4_multimer_v3_p1_230420_619215_recycled_11",57
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02",4,"model_4_multimer_v3_p1_230420_619215_recycled_12",2.46,74.27,0.6534,0.3294,0.0237,61,113,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02_4",1,2,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02_4_model_4_multimer_v3_p1_230420_619215_recycled_12",53
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02",4,"model_4_multimer_v3_p1_230420_619215_recycled_13",2.88,75.49,0.6576,0.288,0.027,49,71,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02_4",1,2,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02_4_model_4_multimer_v3_p1_230420_619215_recycled_13",42
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02",4,"model_4_multimer_v3_p1_230420_619215_recycled_14",5.34,75.65,0.6572,0.2674,0.0202,41,53,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02_4",1,2,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02_4_model_4_multimer_v3_p1_230420_619215_recycled_14",68
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02",4,"model_4_multimer_v3_p1_230420_619215_recycled_15",1.78,74.73,0.654,0.2866,0.0184,44,76,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02_4",1,2,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02_4_model_4_multimer_v3_p1_230420_619215_recycled_15",80
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02",4,"model_4_multimer_v3_p1_230420_619215_recycled_16",3.25,74.41,0.6511,0.2899,0.0168,44,76,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02_4",1,2,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02_4_model_4_multimer_v3_p1_230420_619215_recycled_16",84
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02",4,"model_4_multimer_v3_p1_230420_619215_recycled_17",1.44,74.58,0.6498,0.3483,0.0197,50,76,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02_4",1,2,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02_4_model_4_multimer_v3_p1_230420_619215_recycled_17",73
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02",4,"model_4_multimer_v3_p1_230420_619215_recycled_18",1.99,74.93,0.6512,0.2952,0.0208,46,62,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02_4",1,2,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02_4_model_4_multimer_v3_p1_230420_619215_recycled_18",63
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02",4,"model_4_multimer_v3_p1_230420_619215_recycled_19",2.76,75.21,0.656,0.2646,0.0199,43,56,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02_4",1,2,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02_4_model_4_multimer_v3_p1_230420_619215_recycled_19",72
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02",5,"model_5_multimer_v3_p1_230420_061227",1.156,75.16,0.6573,0.2555,0.0127,31,61,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02_5",1,2,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02_5_model_5_multimer_v3_p1_230420_061227",94
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02",5,"model_5_multimer_v3_p1_230420_061227_recycled_00",9999,72.79,0.646,0.4179,0.0598,79,108,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02_5",1,2,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02_5_model_5_multimer_v3_p1_230420_061227_recycled_00",2
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02",5,"model_5_multimer_v3_p1_230420_061227_recycled_01",51.23,74.75,0.6561,0.2752,0.0278,52,57,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02_5",1,2,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02_5_model_5_multimer_v3_p1_230420_061227_recycled_01",39
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02",5,"model_5_multimer_v3_p1_230420_061227_recycled_02",4.12,74.95,0.646,0.2256,0.0194,52,49,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02_5",1,2,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02_5_model_5_multimer_v3_p1_230420_061227_recycled_02",76
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02",5,"model_5_multimer_v3_p1_230420_061227_recycled_03",3.03,75.59,0.6295,0.194,0.004,31,34,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02_5",1,2,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02_5_model_5_multimer_v3_p1_230420_061227_recycled_03",100
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02",5,"model_5_multimer_v3_p1_230420_061227_recycled_04",3.06,75.59,0.6444,0.2671,0.0166,34,52,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02_5",1,2,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02_5_model_5_multimer_v3_p1_230420_061227_recycled_04",85
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02",5,"model_5_multimer_v3_p1_230420_061227_recycled_05",18.34,76.36,0.6595,0.3375,0.028,43,64,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02_5",1,2,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02_5_model_5_multimer_v3_p1_230420_061227_recycled_05",38
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02",5,"model_5_multimer_v3_p1_230420_061227_recycled_06",2.54,76.56,0.6681,0.2808,0.0371,41,62,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02_5",1,2,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02_5_model_5_multimer_v3_p1_230420_061227_recycled_06",23
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02",5,"model_5_multimer_v3_p1_230420_061227_recycled_07",1.46,76.38,0.661,0.2427,0.022,34,56,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02_5",1,2,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02_5_model_5_multimer_v3_p1_230420_061227_recycled_07",60
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02",5,"model_5_multimer_v3_p1_230420_061227_recycled_08",1.47,76.59,0.665,0.2831,0.0285,39,55,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02_5",1,2,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02_5_model_5_multimer_v3_p1_230420_061227_recycled_08",36
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02",5,"model_5_multimer_v3_p1_230420_061227_recycled_09",2.74,76.28,0.6652,0.2914,0.032,39,54,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02_5",1,2,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02_5_model_5_multimer_v3_p1_230420_061227_recycled_09",31
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02",5,"model_5_multimer_v3_p1_230420_061227_recycled_10",2.69,75.43,0.659,0.2543,0.0205,32,49,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02_5",1,2,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02_5_model_5_multimer_v3_p1_230420_061227_recycled_10",67
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02",5,"model_5_multimer_v3_p1_230420_061227_recycled_11",2.38,75.89,0.6563,0.166,0.0112,27,36,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02_5",1,2,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02_5_model_5_multimer_v3_p1_230420_061227_recycled_11",95
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02",5,"model_5_multimer_v3_p1_230420_061227_recycled_12",1.71,75.52,0.6582,0.2356,0.0156,32,37,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02_5",1,2,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02_5_model_5_multimer_v3_p1_230420_061227_recycled_12",90
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02",5,"model_5_multimer_v3_p1_230420_061227_recycled_13",1.96,75.23,0.6594,0.2221,0.0231,39,48,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02_5",1,2,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02_5_model_5_multimer_v3_p1_230420_061227_recycled_13",55
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02",5,"model_5_multimer_v3_p1_230420_061227_recycled_14",1.34,75.45,0.6593,0.1915,0.0157,33,38,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02_5",1,2,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02_5_model_5_multimer_v3_p1_230420_061227_recycled_14",89
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02",5,"model_5_multimer_v3_p1_230420_061227_recycled_15",1.28,74.9,0.6578,0.2517,0.022,38,55,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02_5",1,2,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02_5_model_5_multimer_v3_p1_230420_061227_recycled_15",60
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02",5,"model_5_multimer_v3_p1_230420_061227_recycled_16",1.99,75.03,0.6631,0.2653,0.0208,36,62,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02_5",1,2,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02_5_model_5_multimer_v3_p1_230420_061227_recycled_16",63
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02",5,"model_5_multimer_v3_p1_230420_061227_recycled_17",2.33,74.6,0.6552,0.286,0.0183,38,65,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02_5",1,2,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02_5_model_5_multimer_v3_p1_230420_061227_recycled_17",81
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02",5,"model_5_multimer_v3_p1_230420_061227_recycled_18",1.28,74.24,0.664,0.3041,0.0248,39,75,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02_5",1,2,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02_5_model_5_multimer_v3_p1_230420_061227_recycled_18",48
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02",5,"model_5_multimer_v3_p1_230420_061227_recycled_19",1.72,74.98,0.6641,0.3013,0.033,43,75,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02_5",1,2,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_02_5_model_5_multimer_v3_p1_230420_061227_recycled_19",29
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1",1,"model_1_multimer_v3_p1_230510_504298",1.548,83.78,0.7047,0.6086,0.6124,147,166,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_1",1,3,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_1_model_1_multimer_v3_p1_230510_504298",2
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1",1,"model_1_multimer_v3_p1_230510_504298_recycled_00",9999,78.33,0.5086,0.4729,0.4275,97,99,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_1",1,3,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_1_model_1_multimer_v3_p1_230510_504298_recycled_00",101
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1",1,"model_1_multimer_v3_p1_230510_504298_recycled_01",82.24,80.59,0.613,0.565,0.5363,101,108,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_1",1,3,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_1_model_1_multimer_v3_p1_230510_504298_recycled_01",72
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1",1,"model_1_multimer_v3_p1_230510_504298_recycled_02",5.23,81.65,0.6733,0.6046,0.5851,126,129,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_1",1,3,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_1_model_1_multimer_v3_p1_230510_504298_recycled_02",33
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1",1,"model_1_multimer_v3_p1_230510_504298_recycled_03",6.84,81.8,0.6574,0.6048,0.5787,109,115,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_1",1,3,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_1_model_1_multimer_v3_p1_230510_504298_recycled_03",35
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1",1,"model_1_multimer_v3_p1_230510_504298_recycled_04",3.67,82.11,0.661,0.5976,0.5727,107,117,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_1",1,3,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_1_model_1_multimer_v3_p1_230510_504298_recycled_04",37
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1",1,"model_1_multimer_v3_p1_230510_504298_recycled_05",7.79,83.02,0.6634,0.6099,0.5871,114,122,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_1",1,3,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_1_model_1_multimer_v3_p1_230510_504298_recycled_05",31
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1",1,"model_1_multimer_v3_p1_230510_504298_recycled_06",2.73,82.61,0.6539,0.5845,0.5672,120,127,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_1",1,3,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_1_model_1_multimer_v3_p1_230510_504298_recycled_06",41
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1",1,"model_1_multimer_v3_p1_230510_504298_recycled_07",23.68,83.39,0.7005,0.602,0.6003,147,168,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_1",1,3,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_1_model_1_multimer_v3_p1_230510_504298_recycled_07",13
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1",1,"model_1_multimer_v3_p1_230510_504298_recycled_08",2.25,83.35,0.6949,0.5986,0.5922,149,169,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_1",1,3,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_1_model_1_multimer_v3_p1_230510_504298_recycled_08",22
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1",1,"model_1_multimer_v3_p1_230510_504298_recycled_09",1.38,83.25,0.6962,0.5925,0.5909,149,167,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_1",1,3,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_1_model_1_multimer_v3_p1_230510_504298_recycled_09",24
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1",1,"model_1_multimer_v3_p1_230510_504298_recycled_10",2.04,83.56,0.7015,0.6044,0.6018,147,167,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_1",1,3,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_1_model_1_multimer_v3_p1_230510_504298_recycled_10",12
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1",1,"model_1_multimer_v3_p1_230510_504298_recycled_11",0.72,83.48,0.6986,0.6008,0.5987,145,165,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_1",1,3,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_1_model_1_multimer_v3_p1_230510_504298_recycled_11",15
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1",1,"model_1_multimer_v3_p1_230510_504298_recycled_12",0.88,83.49,0.6986,0.5982,0.602,148,165,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_1",1,3,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_1_model_1_multimer_v3_p1_230510_504298_recycled_12",11
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1",1,"model_1_multimer_v3_p1_230510_504298_recycled_13",1.38,83.62,0.7,0.5989,0.6023,142,163,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_1",1,3,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_1_model_1_multimer_v3_p1_230510_504298_recycled_13",10
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1",1,"model_1_multimer_v3_p1_230510_504298_recycled_14",1.24,83.67,0.702,0.6003,0.604,148,167,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_1",1,3,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_1_model_1_multimer_v3_p1_230510_504298_recycled_14",7
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1",1,"model_1_multimer_v3_p1_230510_504298_recycled_15",1.28,83.73,0.7025,0.5981,0.6035,145,163,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_1",1,3,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_1_model_1_multimer_v3_p1_230510_504298_recycled_15",8
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1",1,"model_1_multimer_v3_p1_230510_504298_recycled_16",0.66,83.84,0.7027,0.6079,0.6107,146,162,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_1",1,3,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_1_model_1_multimer_v3_p1_230510_504298_recycled_16",3
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1",1,"model_1_multimer_v3_p1_230510_504298_recycled_17",1.37,83.91,0.7047,0.6083,0.613,144,160,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_1",1,3,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_1_model_1_multimer_v3_p1_230510_504298_recycled_17",1
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1",1,"model_1_multimer_v3_p1_230510_504298_recycled_18",0.96,83.78,0.6989,0.6053,0.6085,148,165,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_1",1,3,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_1_model_1_multimer_v3_p1_230510_504298_recycled_18",5
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1",1,"model_1_multimer_v3_p1_230510_504298_recycled_19",1.17,83.83,0.7018,0.6071,0.6107,146,161,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_1",1,3,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_1_model_1_multimer_v3_p1_230510_504298_recycled_19",3
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1",2,"model_2_multimer_v3_p1_230510_420261",0.86,83.46,0.6594,0.5904,0.5844,144,149,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_2",1,3,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_2_model_2_multimer_v3_p1_230510_420261",34
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1",2,"model_2_multimer_v3_p1_230510_420261_recycled_00",9999,78.23,0.552,0.4149,0.3827,125,159,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_2",1,3,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_2_model_2_multimer_v3_p1_230510_420261_recycled_00",102
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1",2,"model_2_multimer_v3_p1_230510_420261_recycled_01",82.94,79.89,0.624,0.5008,0.4817,140,144,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_2",1,3,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_2_model_2_multimer_v3_p1_230510_420261_recycled_01",91
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1",2,"model_2_multimer_v3_p1_230510_420261_recycled_02",7.34,81.23,0.6394,0.5749,0.5528,116,115,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_2",1,3,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_2_model_2_multimer_v3_p1_230510_420261_recycled_02",64
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1",2,"model_2_multimer_v3_p1_230510_420261_recycled_03",4.12,81.88,0.6472,0.6331,0.6035,105,114,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_2",1,3,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_2_model_2_multimer_v3_p1_230510_420261_recycled_03",8
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1",2,"model_2_multimer_v3_p1_230510_420261_recycled_04",4.12,81.85,0.6409,0.6285,0.5998,104,112,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_2",1,3,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_2_model_2_multimer_v3_p1_230510_420261_recycled_04",14
