MYD88_P35761_x1,model_1,3.83,58.82,0.4014,0.3858,0.1805,49,43,MYD88_P35761_x1_model_1_multimer_v2_p1_230325_458243,1,2
MYD88_P35761_x1,model_2,15.59,58.29,0.3721,0.2847,0.0972,54,45,MYD88_P35761_x1_model_2_multimer_v2_p1_230325_031954,1,2
MYD88_P35761_x1,model_3,13.27,56.89,0.3812,0.043,0.0037,19,15,MYD88_P35761_x1_model_3_multimer_v2_p1_230325_760692,1,2
MYD88_P35761_x1,model_4,18.75,58.77,0.3566,0.2308,0.0326,30,22,MYD88_P35761_x1_model_4_multimer_v2_p1_230325_480764,1,2
MYD88_P35761_x1,model_5,11.55,59.26,0.3529,0.2477,0.0334,29,28,MYD88_P35761_x1_model_5_multimer_v2_p1_230325_309007,1,2
MYD88_P35831_x1,model_1,7.11,58.92,0.4382,0.3917,0.2646,26,31,MYD88_P35831_x1_model_1_multimer_v2_p1_230325_317530,1,2
MYD88_P35831_x1,model_2,19.93,57.4,0.4105,0.3243,0.2328,66,84,MYD88_P35831_x1_model_2_multimer_v2_p1_230325_128596,1,2
MYD88_P35831_x1,model_3,27.1,57.66,0.3834,0.3217,0.109,26,27,MYD88_P35831_x1_model_3_multimer_v2_p1_230325_676873,1,2
MYD88_P35831_x1,model_4,11.28,59.12,0.4031,0.3624,0.1498,26,29,MYD88_P35831_x1_model_4_multimer_v2_p1_230325_392384,1,2
MYD88_P35831_x1,model_5,10.83,57.57,0.3862,0.3415,0.1037,45,47,MYD88_P35831_x1_model_5_multimer_v2_p1_230325_276089,1,2
MYD88_P37040_x1,model_1,1.38,83.12,0.6397,0.0426,0.0013,19,18,MYD88_P37040_x1_model_1_multimer_v2_p1_230325_823912,1,2
MYD88_P37040_x1,model_2,2.26,83.14,0.6377,0.0457,5e-04,11,10,MYD88_P37040_x1_model_2_multimer_v2_p1_230325_736315,2,2
MYD88_P37040_x1,model_3,1.16,84.08,0.6451,0.0655,8e-04,15,14,MYD88_P37040_x1_model_3_multimer_v2_p1_230325_299820,1,2
MYD88_P37040_x1,model_4,0.84,84.5,0.6403,0.0326,2e-04,11,15,MYD88_P37040_x1_model_4_multimer_v2_p1_230325_519409,1,2
MYD88_P37040_x1,model_5,3.68,82.83,0.6358,0.1064,8e-04,19,23,MYD88_P37040_x1_model_5_multimer_v2_p1_230325_913022,1,2
MYD88_P40201_x1,model_1,21.41,61.38,0.4409,0,0,0,0,MYD88_P40201_x1_model_1_multimer_v2_p1_230328_974849,2,2
MYD88_P40201_x1,model_2,18.51,59.74,0.4545,0,0,0,0,MYD88_P40201_x1_model_2_multimer_v2_p1_230328_234902,2,2
MYD88_P40201_x1,model_3,22.87,61.34,0.4602,0,0,0,0,MYD88_P40201_x1_model_3_multimer_v2_p1_230328_497271,2,2
MYD88_P40201_x1,model_4,15.67,62.55,0.4664,0,0,0,0,MYD88_P40201_x1_model_4_multimer_v2_p1_230328_181752,2,2
MYD88_P40201_x1,model_5,16.3,60.27,0.4688,0,0,0,0,MYD88_P40201_x1_model_5_multimer_v2_p1_230328_492223,2,2
MYD88_P42225_x1,model_1,1.81,79.74,0.5634,0.0752,0.0067,23,34,MYD88_P42225_x1_model_1_multimer_v2_p1_230325_025521,1,2
MYD88_P42225_x1,model_2,3.87,78.79,0.5607,0.0151,5e-04,10,9,MYD88_P42225_x1_model_2_multimer_v2_p1_230325_390777,2,2
MYD88_P42225_x1,model_3,4.56,79.37,0.562,0.0284,0.001,15,15,MYD88_P42225_x1_model_3_multimer_v2_p1_230325_326954,1,2
MYD88_P42225_x1,model_4,1.75,81.35,0.5675,0.023,8e-04,12,11,MYD88_P42225_x1_model_4_multimer_v2_p1_230325_025258,1,2
MYD88_P42225_x1,model_5,4.55,78.26,0.5526,0.1044,0.0032,29,39,MYD88_P42225_x1_model_5_multimer_v2_p1_230325_389421,1,2
MYD88_P42567_x1,model_1,7.79,58.83,0.2299,0,0,0,0,MYD88_P42567_x1_model_1_multimer_v2_p1_230325_844557,2,2
MYD88_P42567_x1,model_2,22.67,57.03,0.2478,0.0143,0.0065,7,4,MYD88_P42567_x1_model_2_multimer_v2_p1_230325_043100,2,2
MYD88_P42567_x1,model_3,15.35,56.31,0.2405,0,0,0,0,MYD88_P42567_x1_model_3_multimer_v2_p1_230325_172485,2,2
MYD88_P42567_x1,model_4,8.76,59.42,0.2397,0,0,0,0,MYD88_P42567_x1_model_4_multimer_v2_p1_230325_693056,2,2
MYD88_P42567_x1,model_5,10.68,57.52,0.2315,0.0332,1e-04,13,16,MYD88_P42567_x1_model_5_multimer_v2_p1_230325_468717,1,2
MYD88_P43135_x1,model_1,2.44,69.84,0.378,0.0055,0,5,3,MYD88_P43135_x1_model_1_multimer_v2_p1_230324_506969,2,2
MYD88_P43135_x1,model_2,1.87,69.28,0.3788,0.0277,9e-04,16,13,MYD88_P43135_x1_model_2_multimer_v2_p1_230324_877096,1,2
MYD88_P43135_x1,model_3,3.1,70.03,0.3974,0.1098,0.0068,24,19,MYD88_P43135_x1_model_3_multimer_v2_p1_230324_726733,1,2
MYD88_P43135_x1,model_4,2.17,70.16,0.3883,0.0329,0.0013,21,17,MYD88_P43135_x1_model_4_multimer_v2_p1_230324_330516,1,2
MYD88_P43135_x1,model_5,2.6,69.06,0.3817,0.1555,0.0107,36,30,MYD88_P43135_x1_model_5_multimer_v2_p1_230324_284529,1,2
MYD88_P46467_x1,model_1,1.43,75.92,0.4511,0.0439,6e-04,17,17,MYD88_P46467_x1_model_1_multimer_v2_p1_230325_395067,1,2
MYD88_P46467_x1,model_2,2.66,75.56,0.4444,0.0394,6e-04,18,15,MYD88_P46467_x1_model_2_multimer_v2_p1_230325_120042,1,2
MYD88_P46467_x1,model_3,3.71,77.14,0.4718,0.2445,0.0262,38,38,MYD88_P46467_x1_model_3_multimer_v2_p1_230325_559782,1,2
MYD88_P46467_x1,model_4,1.12,76.65,0.4615,0.1042,0.0065,25,17,MYD88_P46467_x1_model_4_multimer_v2_p1_230325_510187,1,2
MYD88_P46467_x1,model_5,1.22,74.28,0.4493,0.0077,1e-04,7,5,MYD88_P46467_x1_model_5_multimer_v2_p1_230325_996314,2,2
MYD88_P46638_x1,model_1,0.53,77.21,0.5766,0.4114,0.2738,73,72,MYD88_P46638_x1_model_1_multimer_v2_p1_230329_395784,1,2
MYD88_P46638_x1,model_2,3.85,78.94,0.5635,0.4288,0.2491,56,60,MYD88_P46638_x1_model_2_multimer_v2_p1_230330_344754,1,2
MYD88_P46638_x1,model_3,0.42,78.52,0.6019,0.4535,0.303,61,61,MYD88_P46638_x1_model_3_multimer_v2_p1_230330_884447,1,2
MYD88_P46638_x1,model_4,2.75,78.5,0.576,0.4263,0.2609,56,62,MYD88_P46638_x1_model_4_multimer_v2_p1_230330_902482,1,2
MYD88_P46638_x1,model_5,0.68,80.31,0.6881,0.5685,0.3738,81,82,MYD88_P46638_x1_model_5_multimer_v2_p1_230330_523976,1,2
MYD88_P47740_x1,model_1,1.15,86.15,0.6151,0.2471,0.0053,25,32,MYD88_P47740_x1_model_1_multimer_v2_p1_230325_580212,1,2
MYD88_P47740_x1,model_2,0.75,85,0.6289,0.0293,8e-04,17,10,MYD88_P47740_x1_model_2_multimer_v2_p1_230325_739640,2,2
MYD88_P47740_x1,model_3,1.86,86.65,0.6247,0.0291,5e-04,15,9,MYD88_P47740_x1_model_3_multimer_v2_p1_230325_590773,2,2
MYD88_P47740_x1,model_4,0.42,86.16,0.6309,0.1894,0.0086,28,22,MYD88_P47740_x1_model_4_multimer_v2_p1_230325_669609,1,2
MYD88_P47740_x1,model_5,1.62,85.89,0.6315,0.2351,0.0286,38,29,MYD88_P47740_x1_model_5_multimer_v2_p1_230325_250582,1,2
MYD88_P47791_x1,model_1,1.27,86.97,0.6208,0.0014,0,2,1,MYD88_P47791_x1_model_1_multimer_v2_p1_230325_555185,2,2
MYD88_P47791_x1,model_2,0.72,87.3,0.6759,0.0081,5e-04,4,3,MYD88_P47791_x1_model_2_multimer_v2_p1_230325_193926,2,2
MYD88_P47791_x1,model_3,0.91,86.93,0.6296,0.0134,1e-04,5,4,MYD88_P47791_x1_model_3_multimer_v2_p1_230325_673942,2,2
MYD88_P47791_x1,model_4,1.01,88.25,0.6851,0.0169,0.0017,6,4,MYD88_P47791_x1_model_4_multimer_v2_p1_230325_955647,2,2
MYD88_P47791_x1,model_5,1.55,87.21,0.6379,0.0015,1e-04,2,1,MYD88_P47791_x1_model_5_multimer_v2_p1_230325_712599,2,2
MYD88_P49710_x1,model_1,10.05,50.8,0.276,0,0,0,0,MYD88_P49710_x1_model_1_multimer_v2_p1_230325_565274,2,2
MYD88_P49710_x1,model_2,34.28,50.81,0.2729,0,0,0,0,MYD88_P49710_x1_model_2_multimer_v2_p1_230325_341438,2,2
MYD88_P49710_x1,model_3,11.74,51.32,0.2647,0.0134,0,7,5,MYD88_P49710_x1_model_3_multimer_v2_p1_230325_362584,2,2
MYD88_P49710_x1,model_4,16.71,51.91,0.2665,0,0,0,0,MYD88_P49710_x1_model_4_multimer_v2_p1_230325_443084,2,2
MYD88_P49710_x1,model_5,17.19,50.18,0.2902,0.0356,0.0091,14,12,MYD88_P49710_x1_model_5_multimer_v2_p1_230325_874505,1,2
MYD88_P49722_x1,model_1,0.52,77.97,0.4504,0.1999,0.0167,38,37,MYD88_P49722_x1_model_1_multimer_v2_p1_230325_725257,1,2
MYD88_P49722_x1,model_2,1.09,79.74,0.4508,0.0388,9e-04,18,17,MYD88_P49722_x1_model_2_multimer_v2_p1_230325_905536,1,2
MYD88_P49722_x1,model_3,1.29,76.63,0.445,0.0537,0.0011,20,15,MYD88_P49722_x1_model_3_multimer_v2_p1_230325_429896,1,2
MYD88_P49722_x1,model_4,1.36,77.51,0.437,0.0235,5e-04,18,13,MYD88_P49722_x1_model_4_multimer_v2_p1_230325_529333,1,2
MYD88_P49722_x1,model_5,2.47,78.05,0.4431,0.0359,8e-04,13,8,MYD88_P49722_x1_model_5_multimer_v2_p1_230325_250236,2,2
MYD88_P50096_x1,model_1,2.4,83.39,0.5784,0.0056,0,6,4,MYD88_P50096_x1_model_1_multimer_v2_p1_230325_944594,2,2
MYD88_P50096_x1,model_2,0.78,82.02,0.5799,0.0188,2e-04,9,6,MYD88_P50096_x1_model_2_multimer_v2_p1_230325_832120,2,2
MYD88_P50096_x1,model_3,9.58,84.37,0.5997,0.155,0.003,23,21,MYD88_P50096_x1_model_3_multimer_v2_p1_230325_098180,1,2
MYD88_P50096_x1,model_4,0.92,80.8,0.529,0.0014,0,2,1,MYD88_P50096_x1_model_4_multimer_v2_p1_230325_559228,2,2
MYD88_P50096_x1,model_5,15.47,82.22,0.5769,0.0253,0.0019,14,9,MYD88_P50096_x1_model_5_multimer_v2_p1_230325_325616,2,2
MYD88_P50136_x1,model_1,1.19,85.51,0.5876,0,0,0,0,MYD88_P50136_x1_model_1_multimer_v2_p1_230325_575366,2,2
MYD88_P50136_x1,model_2,2.8,84.7,0.5713,0,0,0,0,MYD88_P50136_x1_model_2_multimer_v2_p1_230325_368776,2,2
MYD88_P50136_x1,model_3,1.73,84.69,0.5672,0,0,0,0,MYD88_P50136_x1_model_3_multimer_v2_p1_230325_263318,2,2
MYD88_P50136_x1,model_4,2.34,85.56,0.5709,0,0,0,0,MYD88_P50136_x1_model_4_multimer_v2_p1_230325_357086,2,2
MYD88_P50136_x1,model_5,3.5,84.52,0.5661,0,0,0,0,MYD88_P50136_x1_model_5_multimer_v2_p1_230325_426718,2,2
MYD88_P50516_x1,model_1,1.54,84.67,0.68,0.3232,0.0366,32,29,MYD88_P50516_x1_model_1_multimer_v2_p1_230325_591781,1,2
MYD88_P50516_x1,model_2,1.71,84.23,0.6701,0.0383,4e-04,14,9,MYD88_P50516_x1_model_2_multimer_v2_p1_230325_228104,2,2
MYD88_P50516_x1,model_3,1.67,84.35,0.669,0.0099,0,5,4,MYD88_P50516_x1_model_3_multimer_v2_p1_230325_828336,2,2
MYD88_P50516_x1,model_4,2.34,86.69,0.6614,0,0,0,0,MYD88_P50516_x1_model_4_multimer_v2_p1_230325_771425,2,2
MYD88_P50516_x1,model_5,1.28,84.07,0.6675,0,0,0,0,MYD88_P50516_x1_model_5_multimer_v2_p1_230325_489299,2,2
MYD88_P51827_x1,model_1,14.46,43.82,0.2794,0.0134,0,8,6,MYD88_P51827_x1_model_1_multimer_v2_p1_230325_538453,2,2
MYD88_P51827_x1,model_2,32.93,40.84,0.2778,0,0,0,0,MYD88_P51827_x1_model_2_multimer_v2_p1_230325_889534,2,2
MYD88_P51827_x1,model_3,39.68,41.61,0.2629,0.4062,0.0023,31,53,MYD88_P51827_x1_model_3_multimer_v2_p1_230325_282823,1,2
MYD88_P51827_x1,model_4,21.15,44.38,0.2867,0,0,0,0,MYD88_P51827_x1_model_4_multimer_v2_p1_230325_829002,2,2
MYD88_P51827_x1,model_5,21.83,41.97,0.2763,0.3922,0.0035,38,48,MYD88_P51827_x1_model_5_multimer_v2_p1_230325_319881,1,2
MYD88_P51829_x1,model_1,2.76,75.98,0.58,0.0109,1e-04,7,5,MYD88_P51829_x1_model_1_multimer_v2_p1_230325_742638,2,2
MYD88_P51829_x1,model_2,0.8,74.52,0.5576,0.0068,1e-04,5,4,MYD88_P51829_x1_model_2_multimer_v2_p1_230325_541606,2,2
MYD88_P51829_x1,model_3,2.37,75.5,0.5587,0,0,0,0,MYD88_P51829_x1_model_3_multimer_v2_p1_230325_169694,2,2
MYD88_P51829_x1,model_4,1.51,77.57,0.5568,0.0014,0,2,1,MYD88_P51829_x1_model_4_multimer_v2_p1_230325_704587,2,2
MYD88_P51829_x1,model_5,10.14,73.95,0.57,0.0311,0.0015,15,12,MYD88_P51829_x1_model_5_multimer_v2_p1_230325_771719,1,2
MYD88_P51863_x1,model_1,0.73,78.52,0.5586,0.1837,0.0116,28,23,MYD88_P51863_x1_model_1_multimer_v2_p1_230325_563868,1,2
MYD88_P51863_x1,model_2,1.23,75.47,0.5253,0.024,4e-04,14,11,MYD88_P51863_x1_model_2_multimer_v2_p1_230325_800153,1,2
MYD88_P51863_x1,model_3,6.13,75.23,0.5129,0,0,0,0,MYD88_P51863_x1_model_3_multimer_v2_p1_230325_740033,2,2
MYD88_P51863_x1,model_4,0.45,79.3,0.5449,0.0132,3e-04,10,6,MYD88_P51863_x1_model_4_multimer_v2_p1_230325_413294,2,2
MYD88_P51863_x1,model_5,10.15,77.77,0.53,0.0014,0,2,1,MYD88_P51863_x1_model_5_multimer_v2_p1_230325_364994,2,2
MYD88_P51912_x1,model_1,1.53,74.33,0.5424,0.0268,8e-04,10,7,MYD88_P51912_x1_model_1_multimer_v2_p1_230325_011797,2,2
MYD88_P51912_x1,model_2,1.51,72.34,0.5128,0.0034,1e-04,4,2,MYD88_P51912_x1_model_2_multimer_v2_p1_230325_994660,2,2
MYD88_P51912_x1,model_3,3.78,74.23,0.5299,0.0014,0,2,1,MYD88_P51912_x1_model_3_multimer_v2_p1_230325_772358,2,2
MYD88_P51912_x1,model_4,4.12,74.29,0.5333,0.0225,0.0013,12,8,MYD88_P51912_x1_model_4_multimer_v2_p1_230325_404247,2,2
MYD88_P51912_x1,model_5,2.77,73.67,0.5427,0.003,1e-04,4,2,MYD88_P51912_x1_model_5_multimer_v2_p1_230325_660309,2,2
MYD88_P51943_x1,model_1,2.36,73.25,0.448,0,0,0,0,MYD88_P51943_x1_model_1_multimer_v2_p1_230325_583175,2,2
MYD88_P51943_x1,model_2,14.23,70.32,0.416,0,0,0,0,MYD88_P51943_x1_model_2_multimer_v2_p1_230325_864276,2,2
MYD88_P51943_x1,model_3,12.67,72.28,0.4535,0.0044,1e-04,4,2,MYD88_P51943_x1_model_3_multimer_v2_p1_230325_192070,2,2
MYD88_P51943_x1,model_4,16.37,73.35,0.4296,0,0,0,0,MYD88_P51943_x1_model_4_multimer_v2_p1_230325_034677,2,2
MYD88_P51943_x1,model_5,7.7,71.35,0.4257,0.0205,2e-04,7,5,MYD88_P51943_x1_model_5_multimer_v2_p1_230325_331413,2,2
MYD88_P52734_x1,model_1,12.63,61.59,0.3912,0,0,0,0,MYD88_P52734_x1_model_1_multimer_v2_p1_230325_470808,2,2
MYD88_P52734_x1,model_2,25.66,61.91,0.4083,0,0,0,0,MYD88_P52734_x1_model_2_multimer_v2_p1_230325_844465,2,2
MYD88_P52734_x1,model_3,17.26,61.21,0.3992,0,0,0,0,MYD88_P52734_x1_model_3_multimer_v2_p1_230325_083152,2,2
MYD88_P52734_x1,model_4,12.67,62.69,0.4222,0.3398,0.0029,36,55,MYD88_P52734_x1_model_4_multimer_v2_p1_230325_513376,1,2
MYD88_P52734_x1,model_5,9.61,60.55,0.4087,0,0,0,0,MYD88_P52734_x1_model_5_multimer_v2_p1_230325_202963,2,2
MYD88_P52734_x1,model_1,15.66,62.5,0.4174,0.1923,0.0737,25,20,MYD88_P52734_x1_model_1_multimer_v2_p1_230401_546228,1,2
MYD88_P52734_x1,model_2,15.03,62.52,0.4149,0,0,0,0,MYD88_P52734_x1_model_2_multimer_v2_p1_230401_758465,2,2
MYD88_P52734_x1,model_3,12.45,62.01,0.433,0.257,0.109,26,22,MYD88_P52734_x1_model_3_multimer_v2_p1_230401_300904,1,2
MYD88_P52734_x1,model_4,10.83,63.87,0.4231,0,0,0,0,MYD88_P52734_x1_model_4_multimer_v2_p1_230401_985339,2,2
MYD88_P52734_x1,model_5,21.89,60.74,0.4031,0,0,0,0,MYD88_P52734_x1_model_5_multimer_v2_p1_230401_847630,2,2
MYD88_P53564_x1,model_1,34.15,54.28,0.2375,0,0,0,0,MYD88_P53564_x1_model_1_multimer_v2_p1_230328_089125,2,2
MYD88_P53564_x1,model_2,26.75,49.73,0.2346,0.3117,0.0014,29,43,MYD88_P53564_x1_model_2_multimer_v2_p1_230328_599267,1,2
MYD88_P53564_x1,model_3,16.77,51.66,0.2301,0,0,0,0,MYD88_P53564_x1_model_3_multimer_v2_p1_230328_211645,2,2
MYD88_P53564_x1,model_4,10.93,53.94,0.243,0.084,2e-04,19,25,MYD88_P53564_x1_model_4_multimer_v2_p1_230329_499715,1,2
MYD88_P53564_x1,model_5,14.77,49.1,0.2317,0.3651,0.0016,30,62,MYD88_P53564_x1_model_5_multimer_v2_p1_230329_879207,1,2
MYD88_P53568_x1,model_1,1.92,70.82,0.3755,0.005,0,4,2,MYD88_P53568_x1_model_1_multimer_v2_p1_230325_222137,2,2
MYD88_P53568_x1,model_2,2.44,70.45,0.3779,0.0192,2e-04,10,7,MYD88_P53568_x1_model_2_multimer_v2_p1_230325_903020,2,2
MYD88_P53568_x1,model_3,3.37,71.56,0.3721,0,0,0,0,MYD88_P53568_x1_model_3_multimer_v2_p1_230325_022482,2,2
MYD88_P53568_x1,model_4,1.33,70.05,0.3775,0.0075,0,5,4,MYD88_P53568_x1_model_4_multimer_v2_p1_230325_332651,2,2
MYD88_P53568_x1,model_5,3.39,69.5,0.3731,0.009,0,5,3,MYD88_P53568_x1_model_5_multimer_v2_p1_230325_105788,2,2
MYD88_P54116_x1,model_1,1.12,73.98,0.3735,0.0281,2e-04,11,10,MYD88_P54116_x1_model_1_multimer_v2_p1_230325_859347,2,2
MYD88_P54116_x1,model_2,1.73,73.75,0.3688,0.0032,0,3,2,MYD88_P54116_x1_model_2_multimer_v2_p1_230325_890258,2,2
MYD88_P54116_x1,model_3,1.2,73.27,0.3777,0.0326,4e-04,14,10,MYD88_P54116_x1_model_3_multimer_v2_p1_230325_265151,2,2
MYD88_P54116_x1,model_4,0.95,75.62,0.365,0.0014,0,2,1,MYD88_P54116_x1_model_4_multimer_v2_p1_230325_794015,2,2
MYD88_P54116_x1,model_5,1.98,73.57,0.3696,0,0,0,0,MYD88_P54116_x1_model_5_multimer_v2_p1_230325_451487,2,2
MYD88_P57746_x1,model_1,2.57,77.9,0.3752,0.006,1e-04,6,3,MYD88_P57746_x1_model_1_multimer_v2_p1_230325_636344,2,2
MYD88_P57746_x1,model_2,0.94,75.39,0.3795,0.0382,0.001,17,12,MYD88_P57746_x1_model_2_multimer_v2_p1_230325_206735,1,2
MYD88_P57746_x1,model_3,2.29,75.56,0.3787,0.0103,3e-04,7,4,MYD88_P57746_x1_model_3_multimer_v2_p1_230325_237840,2,2
MYD88_P57746_x1,model_4,2.35,75.56,0.3666,0.0014,0,2,1,MYD88_P57746_x1_model_4_multimer_v2_p1_230325_949402,2,2
MYD88_P57746_x1,model_5,1.15,76.54,0.4139,0.0274,0.0016,15,9,MYD88_P57746_x1_model_5_multimer_v2_p1_230325_819548,2,2
MYD88_P58389_x1,model_1,0.45,84.94,0.6226,0.479,0.3327,43,42,MYD88_P58389_x1_model_1_multimer_v2_p1_230325_113604,1,2
MYD88_P58389_x1,model_2,2.33,82.38,0.5396,0.017,2e-04,9,6,MYD88_P58389_x1_model_2_multimer_v2_p1_230325_986347,2,2
MYD88_P58389_x1,model_3,0.52,84.59,0.6057,0.4722,0.313,51,45,MYD88_P58389_x1_model_3_multimer_v2_p1_230325_054379,1,2
MYD88_P58389_x1,model_4,0.51,81.67,0.5324,0.0291,4e-04,14,10,MYD88_P58389_x1_model_4_multimer_v2_p1_230325_624376,2,2
MYD88_P58389_x1,model_5,0.33,84.24,0.6148,0.4143,0.2604,31,32,MYD88_P58389_x1_model_5_multimer_v2_p1_230325_237393,1,2
MYD88_P58462_x1,model_1,6.98,53.39,0.2785,0.1823,0.0292,34,29,MYD88_P58462_x1_model_1_multimer_v2_p1_230325_458435,1,2
MYD88_P58462_x1,model_2,8.47,51.66,0.2582,0,0,0,0,MYD88_P58462_x1_model_2_multimer_v2_p1_230325_782605,2,2
MYD88_P58462_x1,model_3,5.23,51.88,0.2605,0,0,0,0,MYD88_P58462_x1_model_3_multimer_v2_p1_230325_389685,2,2
MYD88_P58462_x1,model_4,20.1,52.44,0.2451,0.1218,0.0015,29,26,MYD88_P58462_x1_model_4_multimer_v2_p1_230325_322003,1,2
MYD88_P58462_x1,model_5,9.93,52.11,0.3103,0.3291,0.1892,31,26,MYD88_P58462_x1_model_5_multimer_v2_p1_230325_875673,1,2
MYD88_P58465_x1,model_1,5.35,72.88,0.4438,0.3696,0.121,47,45,MYD88_P58465_x1_model_1_multimer_v2_p1_230325_036414,1,2
MYD88_P58465_x1,model_2,6.43,72.41,0.3778,0.2678,0.011,30,25,MYD88_P58465_x1_model_2_multimer_v2_p1_230325_030722,1,2
MYD88_P58465_x1,model_3,14.73,70.02,0.4629,0.2898,0.0637,30,38,MYD88_P58465_x1_model_3_multimer_v2_p1_230325_523983,1,2
MYD88_P58465_x1,model_4,5.6,71.67,0.3991,0.1054,0.0066,23,16,MYD88_P58465_x1_model_4_multimer_v2_p1_230325_870426,1,2
MYD88_P58465_x1,model_5,12.86,69.98,0.4034,0.4232,0.1027,148,268,MYD88_P58465_x1_model_5_multimer_v2_p1_230325_824333,1,2
MYD88_P58466_x1,model_1,11.24,73.96,0.3841,0.0408,7e-04,20,13,MYD88_P58466_x1_model_1_multimer_v2_p1_230325_027613,1,2
MYD88_P58466_x1,model_2,3.26,74.07,0.3959,0.2057,0.0126,31,31,MYD88_P58466_x1_model_2_multimer_v2_p1_230325_529612,1,2
MYD88_P58466_x1,model_3,7.03,72.35,0.3939,0.3014,0.0458,42,44,MYD88_P58466_x1_model_3_multimer_v2_p1_230325_127531,1,2
MYD88_P58466_x1,model_4,3.19,73.23,0.395,0.2782,0.0194,33,32,MYD88_P58466_x1_model_4_multimer_v2_p1_230325_455492,1,2
MYD88_P58466_x1,model_5,7.44,73.14,0.3902,0.2299,0.0305,31,28,MYD88_P58466_x1_model_5_multimer_v2_p1_230325_379484,1,2
MYD88_P58802_x1,model_1,2.26,71.43,0.5237,0.3824,0.0814,56,61,MYD88_P58802_x1_model_1_multimer_v2_p1_230324_834793,1,2
MYD88_P58802_x1,model_2,5.54,72.15,0.5161,0.3362,0.069,36,35,MYD88_P58802_x1_model_2_multimer_v2_p1_230324_196651,1,2
MYD88_P58802_x1,model_3,12.62,70.56,0.511,0.3335,0.0877,47,50,MYD88_P58802_x1_model_3_multimer_v2_p1_230325_863331,1,2
MYD88_P58802_x1,model_4,2.2,70.9,0.5559,0.411,0.1707,69,114,MYD88_P58802_x1_model_4_multimer_v2_p1_230328_873612,1,2
MYD88_P58802_x1,model_5,9.47,71.13,0.486,0.2873,0.0135,28,38,MYD88_P58802_x1_model_5_multimer_v2_p1_230328_041966,1,2
MYD88_P59279_x1,model_1,1.79,79.24,0.6325,0.5038,0.4463,57,57,MYD88_P59279_x1_model_1_multimer_v2_p1_230325_966210,1,2
MYD88_P59279_x1,model_2,1.96,77.83,0.5964,0.4448,0.3646,45,45,MYD88_P59279_x1_model_2_multimer_v2_p1_230325_701261,1,2
MYD88_P59279_x1,model_3,1.09,78.09,0.6116,0.4741,0.3965,42,41,MYD88_P59279_x1_model_3_multimer_v2_p1_230325_744975,1,2
MYD88_P59279_x1,model_4,1.79,78.39,0.6119,0.4475,0.3636,42,40,MYD88_P59279_x1_model_4_multimer_v2_p1_230325_008969,1,2
MYD88_P59279_x1,model_5,0.87,79.75,0.6326,0.5101,0.4453,60,61,MYD88_P59279_x1_model_5_multimer_v2_p1_230325_739954,1,2
MYD88_P59481_x1,model_1,3.85,76.91,0.4827,0.4067,0.103,50,46,MYD88_P59481_x1_model_1_multimer_v2_p1_230325_940869,1,2
MYD88_P59481_x1,model_2,1.6,75.71,0.4545,0.0968,0.0032,22,17,MYD88_P59481_x1_model_2_multimer_v2_p1_230325_044540,1,2
MYD88_P59481_x1,model_3,2.77,74.77,0.4499,0.1683,0.0069,25,20,MYD88_P59481_x1_model_3_multimer_v2_p1_230325_289691,1,2
MYD88_P59481_x1,model_4,0.6,76.69,0.449,0.0515,8e-04,16,10,MYD88_P59481_x1_model_4_multimer_v2_p1_230325_737030,2,2
MYD88_P59481_x1,model_5,1.85,75.07,0.436,0.2505,0.0085,31,30,MYD88_P59481_x1_model_5_multimer_v2_p1_230325_283051,1,2
MYD88_P59913_x1,model_1,0.6,76.73,0.5041,0.2417,0.0434,42,51,MYD88_P59913_x1_model_1_multimer_v2_p1_230325_984672,1,2
MYD88_P59913_x1,model_2,2.28,75.15,0.4951,0.1115,0.0066,22,25,MYD88_P59913_x1_model_2_multimer_v2_p1_230325_592054,1,2
MYD88_P59913_x1,model_3,1.6,75.49,0.5408,0.3305,0.0886,47,48,MYD88_P59913_x1_model_3_multimer_v2_p1_230325_294650,1,2
MYD88_P59913_x1,model_4,1.03,76.4,0.4997,0.0608,0.0018,20,21,MYD88_P59913_x1_model_4_multimer_v2_p1_230325_430619,1,2
MYD88_P59913_x1,model_5,1.53,76.06,0.4961,0.2811,0.0568,29,35,MYD88_P59913_x1_model_5_multimer_v2_p1_230325_456100,1,2
MYD88_P61027_x1,model_1,0.58,77.55,0.5969,0.4492,0.3527,74,84,MYD88_P61027_x1_model_1_multimer_v2_p1_230325_087125,1,2
MYD88_P61027_x1,model_2,1.54,75.69,0.5652,0.4085,0.2893,64,67,MYD88_P61027_x1_model_2_multimer_v2_p1_230325_154033,1,2
MYD88_P61027_x1,model_3,0.93,74.15,0.4186,0.2526,0.066,47,48,MYD88_P61027_x1_model_3_multimer_v2_p1_230325_314214,1,2
MYD88_P61027_x1,model_4,0.51,76.71,0.5609,0.3733,0.2811,64,65,MYD88_P61027_x1_model_4_multimer_v2_p1_230325_509291,1,2
MYD88_P61027_x1,model_5,1.81,77.55,0.5634,0.3871,0.3069,55,60,MYD88_P61027_x1_model_5_multimer_v2_p1_230325_052514,1,2
MYD88_P61202_x1,model_1,6.3,74.41,0.4739,0,0,0,0,MYD88_P61202_x1_model_1_multimer_v2_p1_230325_302699,2,2
