"FILE","MODEL","RECYCLE","TOL","pLDDT","pTM","piTM","iScore","iRes","iCnt","FILE_MODEL","NUM_CLUSTERS","N_MONOMERS","ORIGIN","FILE_RECYCLE","RANK"
"MYD88_P51912_x1",2,"model_2_multimer_v2_p1_230325_994660",1.509,72.34,0.5128,0.0034,1e-04,4,2,"MYD88_P51912_x1_2",2,2,"MYD88","MYD88_P51912_x1_2_model_2_multimer_v2_p1_230325_994660",11
"MYD88_P51912_x1",3,"model_3_multimer_v2_p1_230325_772358",3.779,74.23,0.5299,0.0014,0,2,1,"MYD88_P51912_x1_3",2,2,"MYD88","MYD88_P51912_x1_3_model_3_multimer_v2_p1_230325_772358",21
"MYD88_P51912_x1",4,"model_4_multimer_v2_p1_230325_404247",4.123,74.29,0.5333,0.0225,0.0013,12,8,"MYD88_P51912_x1_4",2,2,"MYD88","MYD88_P51912_x1_4_model_4_multimer_v2_p1_230325_404247",2
"MYD88_P51912_x1",5,"model_5_multimer_v2_p1_230325_660309",2.772,73.67,0.5427,0.003,1e-04,4,2,"MYD88_P51912_x1_5",2,2,"MYD88","MYD88_P51912_x1_5_model_5_multimer_v2_p1_230325_660309",18
"MYD88_P51943_x1",1,"model_1_multimer_v2_p1_230325_583175",2.355,73.25,0.448,0,0,0,0,"MYD88_P51943_x1_1",2,2,"MYD88","MYD88_P51943_x1_1_model_1_multimer_v2_p1_230325_583175",21
"MYD88_P51943_x1",2,"model_2_multimer_v2_p1_230325_864276",14.235,70.32,0.416,0,0,0,0,"MYD88_P51943_x1_2",2,2,"MYD88","MYD88_P51943_x1_2_model_2_multimer_v2_p1_230325_864276",21
"MYD88_P51943_x1",3,"model_3_multimer_v2_p1_230325_192070",12.668,72.28,0.4535,0.0044,1e-04,4,2,"MYD88_P51943_x1_3",2,2,"MYD88","MYD88_P51943_x1_3_model_3_multimer_v2_p1_230325_192070",14
"MYD88_P51943_x1",4,"model_4_multimer_v2_p1_230325_034677",16.372,73.35,0.4296,0,0,0,0,"MYD88_P51943_x1_4",2,2,"MYD88","MYD88_P51943_x1_4_model_4_multimer_v2_p1_230325_034677",21
"MYD88_P51943_x1",5,"model_5_multimer_v2_p1_230325_331413",7.7,71.35,0.4257,0.0205,2e-04,7,5,"MYD88_P51943_x1_5",2,2,"MYD88","MYD88_P51943_x1_5_model_5_multimer_v2_p1_230325_331413",21
"MYD88_P52734_x1",1,"model_1_multimer_v2_p1_230401_546228",15.661,62.5,0.4174,0.1923,0.0737,25,20,"MYD88_P52734_x1_1",1,2,"MYD88","MYD88_P52734_x1_1_model_1_multimer_v2_p1_230401_546228",9
"MYD88_P52734_x1",2,"model_2_multimer_v2_p1_230401_758465",15.028,62.52,0.4149,0,0,0,0,"MYD88_P52734_x1_2",2,2,"MYD88","MYD88_P52734_x1_2_model_2_multimer_v2_p1_230401_758465",21
"MYD88_P52734_x1",3,"model_3_multimer_v2_p1_230401_300904",12.451,62.01,0.433,0.257,0.109,26,22,"MYD88_P52734_x1_3",1,2,"MYD88","MYD88_P52734_x1_3_model_3_multimer_v2_p1_230401_300904",1
"MYD88_P52734_x1",4,"model_4_multimer_v2_p1_230401_985339",10.834,63.87,0.4231,0,0,0,0,"MYD88_P52734_x1_4",2,2,"MYD88","MYD88_P52734_x1_4_model_4_multimer_v2_p1_230401_985339",21
"MYD88_P52734_x1",5,"model_5_multimer_v2_p1_230401_847630",21.894,60.74,0.4031,0,0,0,0,"MYD88_P52734_x1_5",2,2,"MYD88","MYD88_P52734_x1_5_model_5_multimer_v2_p1_230401_847630",21
"MYD88_P53564_x1",1,"model_1_multimer_v2_p1_230328_089125",34.149,54.28,0.2375,0,0,0,0,"MYD88_P53564_x1_1",2,2,"MYD88","MYD88_P53564_x1_1_model_1_multimer_v2_p1_230328_089125",21
"MYD88_P53564_x1",2,"model_2_multimer_v2_p1_230328_599267",26.752,49.73,0.2346,0.3117,0.0014,29,43,"MYD88_P53564_x1_2",1,2,"MYD88","MYD88_P53564_x1_2_model_2_multimer_v2_p1_230328_599267",4
"MYD88_P53564_x1",3,"model_3_multimer_v2_p1_230328_211645",16.766,51.66,0.2301,0,0,0,0,"MYD88_P53564_x1_3",2,2,"MYD88","MYD88_P53564_x1_3_model_3_multimer_v2_p1_230328_211645",21
"MYD88_P53564_x1",4,"model_4_multimer_v2_p1_230329_499715",10.93,53.94,0.243,0.084,2e-04,19,25,"MYD88_P53564_x1_4",1,2,"MYD88","MYD88_P53564_x1_4_model_4_multimer_v2_p1_230329_499715",3
"MYD88_P53564_x1",5,"model_5_multimer_v2_p1_230329_879207",14.772,49.1,0.2317,0.3651,0.0016,30,62,"MYD88_P53564_x1_5",1,2,"MYD88","MYD88_P53564_x1_5_model_5_multimer_v2_p1_230329_879207",2
"MYD88_P53568_x1",1,"model_1_multimer_v2_p1_230325_222137",1.919,70.82,0.3755,0.005,0,4,2,"MYD88_P53568_x1_1",2,2,"MYD88","MYD88_P53568_x1_1_model_1_multimer_v2_p1_230325_222137",21
"MYD88_P53568_x1",2,"model_2_multimer_v2_p1_230325_903020",2.442,70.45,0.3779,0.0192,2e-04,10,7,"MYD88_P53568_x1_2",2,2,"MYD88","MYD88_P53568_x1_2_model_2_multimer_v2_p1_230325_903020",7
"MYD88_P53568_x1",3,"model_3_multimer_v2_p1_230325_022482",3.368,71.56,0.3721,0,0,0,0,"MYD88_P53568_x1_3",2,2,"MYD88","MYD88_P53568_x1_3_model_3_multimer_v2_p1_230325_022482",21
"MYD88_P53568_x1",4,"model_4_multimer_v2_p1_230325_332651",1.332,70.05,0.3775,0.0075,0,5,4,"MYD88_P53568_x1_4",2,2,"MYD88","MYD88_P53568_x1_4_model_4_multimer_v2_p1_230325_332651",21
"MYD88_P53568_x1",5,"model_5_multimer_v2_p1_230325_105788",3.387,69.5,0.3731,0.009,0,5,3,"MYD88_P53568_x1_5",2,2,"MYD88","MYD88_P53568_x1_5_model_5_multimer_v2_p1_230325_105788",21
"MYD88_P54116_x1",1,"model_1_multimer_v2_p1_230325_859347",1.12,73.98,0.3735,0.0281,2e-04,11,10,"MYD88_P54116_x1_1",2,2,"MYD88","MYD88_P54116_x1_1_model_1_multimer_v2_p1_230325_859347",13
"MYD88_P54116_x1",2,"model_2_multimer_v2_p1_230325_890258",1.731,73.75,0.3688,0.0032,0,3,2,"MYD88_P54116_x1_2",2,2,"MYD88","MYD88_P54116_x1_2_model_2_multimer_v2_p1_230325_890258",21
"MYD88_P54116_x1",3,"model_3_multimer_v2_p1_230325_265151",1.203,73.27,0.3777,0.0326,4e-04,14,10,"MYD88_P54116_x1_3",2,2,"MYD88","MYD88_P54116_x1_3_model_3_multimer_v2_p1_230325_265151",11
"MYD88_P54116_x1",4,"model_4_multimer_v2_p1_230325_794015",0.95,75.62,0.365,0.0014,0,2,1,"MYD88_P54116_x1_4",2,2,"MYD88","MYD88_P54116_x1_4_model_4_multimer_v2_p1_230325_794015",21
"MYD88_P54116_x1",5,"model_5_multimer_v2_p1_230325_451487",1.984,73.57,0.3696,0,0,0,0,"MYD88_P54116_x1_5",2,2,"MYD88","MYD88_P54116_x1_5_model_5_multimer_v2_p1_230325_451487",21
"MYD88_P57746_x1",1,"model_1_multimer_v2_p1_230325_636344",2.57,77.9,0.3752,0.006,1e-04,6,3,"MYD88_P57746_x1_1",2,2,"MYD88","MYD88_P57746_x1_1_model_1_multimer_v2_p1_230325_636344",17
"MYD88_P57746_x1",2,"model_2_multimer_v2_p1_230325_206735",0.939,75.39,0.3795,0.0382,0.001,17,12,"MYD88_P57746_x1_2",1,2,"MYD88","MYD88_P57746_x1_2_model_2_multimer_v2_p1_230325_206735",9
"MYD88_P57746_x1",3,"model_3_multimer_v2_p1_230325_237840",2.288,75.56,0.3787,0.0103,3e-04,7,4,"MYD88_P57746_x1_3",2,2,"MYD88","MYD88_P57746_x1_3_model_3_multimer_v2_p1_230325_237840",3
"MYD88_P57746_x1",4,"model_4_multimer_v2_p1_230325_949402",2.347,75.56,0.3666,0.0014,0,2,1,"MYD88_P57746_x1_4",2,2,"MYD88","MYD88_P57746_x1_4_model_4_multimer_v2_p1_230325_949402",21
"MYD88_P57746_x1",5,"model_5_multimer_v2_p1_230325_819548",1.155,76.54,0.4139,0.0274,0.0016,15,9,"MYD88_P57746_x1_5",2,2,"MYD88","MYD88_P57746_x1_5_model_5_multimer_v2_p1_230325_819548",12
"MYD88_P58389_x1",1,"model_1_multimer_v2_p1_230325_113604",0.446,84.94,0.6226,0.479,0.3327,43,42,"MYD88_P58389_x1_1",1,2,"MYD88","MYD88_P58389_x1_1_model_1_multimer_v2_p1_230325_113604",9
"MYD88_P58389_x1",2,"model_2_multimer_v2_p1_230325_986347",2.325,82.38,0.5396,0.017,2e-04,9,6,"MYD88_P58389_x1_2",2,2,"MYD88","MYD88_P58389_x1_2_model_2_multimer_v2_p1_230325_986347",17
"MYD88_P58389_x1",3,"model_3_multimer_v2_p1_230325_054379",0.518,84.59,0.6057,0.4722,0.313,51,45,"MYD88_P58389_x1_3",1,2,"MYD88","MYD88_P58389_x1_3_model_3_multimer_v2_p1_230325_054379",2
"MYD88_P58389_x1",4,"model_4_multimer_v2_p1_230325_624376",0.513,81.67,0.5324,0.0291,4e-04,14,10,"MYD88_P58389_x1_4",2,2,"MYD88","MYD88_P58389_x1_4_model_4_multimer_v2_p1_230325_624376",15
"MYD88_P58389_x1",5,"model_5_multimer_v2_p1_230325_237393",0.326,84.24,0.6148,0.4143,0.2604,31,32,"MYD88_P58389_x1_5",1,2,"MYD88","MYD88_P58389_x1_5_model_5_multimer_v2_p1_230325_237393",6
"MYD88_P58462_x1",1,"model_1_multimer_v2_p1_230325_458435",6.983,53.39,0.2785,0.1823,0.0292,34,29,"MYD88_P58462_x1_1",1,2,"MYD88","MYD88_P58462_x1_1_model_1_multimer_v2_p1_230325_458435",1
"MYD88_P58462_x1",2,"model_2_multimer_v2_p1_230325_782605",8.472,51.66,0.2582,0,0,0,0,"MYD88_P58462_x1_2",2,2,"MYD88","MYD88_P58462_x1_2_model_2_multimer_v2_p1_230325_782605",21
"MYD88_P58462_x1",3,"model_3_multimer_v2_p1_230325_389685",5.227,51.88,0.2605,0,0,0,0,"MYD88_P58462_x1_3",2,2,"MYD88","MYD88_P58462_x1_3_model_3_multimer_v2_p1_230325_389685",21
"MYD88_P58462_x1",4,"model_4_multimer_v2_p1_230325_322003",20.103,52.44,0.2451,0.1218,0.0015,29,26,"MYD88_P58462_x1_4",1,2,"MYD88","MYD88_P58462_x1_4_model_4_multimer_v2_p1_230325_322003",2
"MYD88_P58462_x1",5,"model_5_multimer_v2_p1_230325_875673",9.93,52.11,0.3103,0.3291,0.1892,31,26,"MYD88_P58462_x1_5",1,2,"MYD88","MYD88_P58462_x1_5_model_5_multimer_v2_p1_230325_875673",1
"MYD88_P58465_x1",1,"model_1_multimer_v2_p1_230325_036414",5.348,72.88,0.4438,0.3696,0.121,47,45,"MYD88_P58465_x1_1",1,2,"MYD88","MYD88_P58465_x1_1_model_1_multimer_v2_p1_230325_036414",4
"MYD88_P58465_x1",2,"model_2_multimer_v2_p1_230325_030722",6.431,72.41,0.3778,0.2678,0.011,30,25,"MYD88_P58465_x1_2",1,2,"MYD88","MYD88_P58465_x1_2_model_2_multimer_v2_p1_230325_030722",15
"MYD88_P58465_x1",3,"model_3_multimer_v2_p1_230325_523983",14.727,70.02,0.4629,0.2898,0.0637,30,38,"MYD88_P58465_x1_3",1,2,"MYD88","MYD88_P58465_x1_3_model_3_multimer_v2_p1_230325_523983",6
"MYD88_P58465_x1",4,"model_4_multimer_v2_p1_230325_870426",5.597,71.67,0.3991,0.1054,0.0066,23,16,"MYD88_P58465_x1_4",1,2,"MYD88","MYD88_P58465_x1_4_model_4_multimer_v2_p1_230325_870426",14
"MYD88_P58465_x1",5,"model_5_multimer_v2_p1_230325_824333",12.864,69.98,0.4034,0.4232,0.1027,148,268,"MYD88_P58465_x1_5",1,2,"MYD88","MYD88_P58465_x1_5_model_5_multimer_v2_p1_230325_824333",4
"MYD88_P58466_x1",1,"model_1_multimer_v2_p1_230325_027613",11.239,73.96,0.3841,0.0408,7e-04,20,13,"MYD88_P58466_x1_1",1,2,"MYD88","MYD88_P58466_x1_1_model_1_multimer_v2_p1_230325_027613",21
"MYD88_P58466_x1",2,"model_2_multimer_v2_p1_230325_529612",3.261,74.07,0.3959,0.2057,0.0126,31,31,"MYD88_P58466_x1_2",1,2,"MYD88","MYD88_P58466_x1_2_model_2_multimer_v2_p1_230325_529612",15
"MYD88_P58466_x1",3,"model_3_multimer_v2_p1_230325_127531",7.027,72.35,0.3939,0.3014,0.0458,42,44,"MYD88_P58466_x1_3",1,2,"MYD88","MYD88_P58466_x1_3_model_3_multimer_v2_p1_230325_127531",15
"MYD88_P58466_x1",4,"model_4_multimer_v2_p1_230325_455492",3.185,73.23,0.395,0.2782,0.0194,33,32,"MYD88_P58466_x1_4",1,2,"MYD88","MYD88_P58466_x1_4_model_4_multimer_v2_p1_230325_455492",6
"MYD88_P58466_x1",5,"model_5_multimer_v2_p1_230325_379484",7.44,73.14,0.3902,0.2299,0.0305,31,28,"MYD88_P58466_x1_5",1,2,"MYD88","MYD88_P58466_x1_5_model_5_multimer_v2_p1_230325_379484",7
"MYD88_P58802_x1",1,"model_1_multimer_v2_p1_230324_834793",2.259,71.43,0.5237,0.3824,0.0814,56,61,"MYD88_P58802_x1_1",1,2,"MYD88","MYD88_P58802_x1_1_model_1_multimer_v2_p1_230324_834793",15
"MYD88_P58802_x1",2,"model_2_multimer_v2_p1_230324_196651",5.544,72.15,0.5161,0.3362,0.069,36,35,"MYD88_P58802_x1_2",1,2,"MYD88","MYD88_P58802_x1_2_model_2_multimer_v2_p1_230324_196651",7
"MYD88_P58802_x1",3,"model_3_multimer_v2_p1_230325_863331",12.622,70.56,0.511,0.3335,0.0877,47,50,"MYD88_P58802_x1_3",1,2,"MYD88","MYD88_P58802_x1_3_model_3_multimer_v2_p1_230325_863331",6
"MYD88_P58802_x1",4,"model_4_multimer_v2_p1_230328_873612",2.198,70.9,0.5559,0.411,0.1707,69,114,"MYD88_P58802_x1_4",1,2,"MYD88","MYD88_P58802_x1_4_model_4_multimer_v2_p1_230328_873612",5
"MYD88_P58802_x1",5,"model_5_multimer_v2_p1_230328_041966",9.472,71.13,0.486,0.2873,0.0135,28,38,"MYD88_P58802_x1_5",1,2,"MYD88","MYD88_P58802_x1_5_model_5_multimer_v2_p1_230328_041966",18
"MYD88_P59279_x1",1,"model_1_multimer_v2_p1_230325_966210",1.789,79.24,0.6325,0.5038,0.4463,57,57,"MYD88_P59279_x1_1",1,2,"MYD88","MYD88_P59279_x1_1_model_1_multimer_v2_p1_230325_966210",1
"MYD88_P59279_x1",2,"model_2_multimer_v2_p1_230325_701261",1.956,77.83,0.5964,0.4448,0.3646,45,45,"MYD88_P59279_x1_2",1,2,"MYD88","MYD88_P59279_x1_2_model_2_multimer_v2_p1_230325_701261",2
"MYD88_P59279_x1",3,"model_3_multimer_v2_p1_230325_744975",1.087,78.09,0.6116,0.4741,0.3965,42,41,"MYD88_P59279_x1_3",1,2,"MYD88","MYD88_P59279_x1_3_model_3_multimer_v2_p1_230325_744975",6
"MYD88_P59279_x1",4,"model_4_multimer_v2_p1_230325_008969",1.791,78.39,0.6119,0.4475,0.3636,42,40,"MYD88_P59279_x1_4",1,2,"MYD88","MYD88_P59279_x1_4_model_4_multimer_v2_p1_230325_008969",9
"MYD88_P59279_x1",5,"model_5_multimer_v2_p1_230325_739954",0.868,79.75,0.6326,0.5101,0.4453,60,61,"MYD88_P59279_x1_5",1,2,"MYD88","MYD88_P59279_x1_5_model_5_multimer_v2_p1_230325_739954",12
"MYD88_P59481_x1",1,"model_1_multimer_v2_p1_230325_940869",3.848,76.91,0.4827,0.4067,0.103,50,46,"MYD88_P59481_x1_1",1,2,"MYD88","MYD88_P59481_x1_1_model_1_multimer_v2_p1_230325_940869",3
"MYD88_P59481_x1",2,"model_2_multimer_v2_p1_230325_044540",1.602,75.71,0.4545,0.0968,0.0032,22,17,"MYD88_P59481_x1_2",1,2,"MYD88","MYD88_P59481_x1_2_model_2_multimer_v2_p1_230325_044540",6
"MYD88_P59481_x1",3,"model_3_multimer_v2_p1_230325_289691",2.766,74.77,0.4499,0.1683,0.0069,25,20,"MYD88_P59481_x1_3",1,2,"MYD88","MYD88_P59481_x1_3_model_3_multimer_v2_p1_230325_289691",9
"MYD88_P59481_x1",4,"model_4_multimer_v2_p1_230325_737030",0.597,76.69,0.449,0.0515,8e-04,16,10,"MYD88_P59481_x1_4",2,2,"MYD88","MYD88_P59481_x1_4_model_4_multimer_v2_p1_230325_737030",12
"MYD88_P59481_x1",5,"model_5_multimer_v2_p1_230325_283051",1.85,75.07,0.436,0.2505,0.0085,31,30,"MYD88_P59481_x1_5",1,2,"MYD88","MYD88_P59481_x1_5_model_5_multimer_v2_p1_230325_283051",8
"MYD88_P59913_x1",1,"model_1_multimer_v2_p1_230325_984672",0.596,76.73,0.5041,0.2417,0.0434,42,51,"MYD88_P59913_x1_1",1,2,"MYD88","MYD88_P59913_x1_1_model_1_multimer_v2_p1_230325_984672",20
"MYD88_P59913_x1",2,"model_2_multimer_v2_p1_230325_592054",2.283,75.15,0.4951,0.1115,0.0066,22,25,"MYD88_P59913_x1_2",1,2,"MYD88","MYD88_P59913_x1_2_model_2_multimer_v2_p1_230325_592054",14
"MYD88_P59913_x1",3,"model_3_multimer_v2_p1_230325_294650",1.601,75.49,0.5408,0.3305,0.0886,47,48,"MYD88_P59913_x1_3",1,2,"MYD88","MYD88_P59913_x1_3_model_3_multimer_v2_p1_230325_294650",13
"MYD88_P59913_x1",4,"model_4_multimer_v2_p1_230325_430619",1.03,76.4,0.4997,0.0608,0.0018,20,21,"MYD88_P59913_x1_4",1,2,"MYD88","MYD88_P59913_x1_4_model_4_multimer_v2_p1_230325_430619",16
"MYD88_P59913_x1",5,"model_5_multimer_v2_p1_230325_456100",1.526,76.06,0.4961,0.2811,0.0568,29,35,"MYD88_P59913_x1_5",1,2,"MYD88","MYD88_P59913_x1_5_model_5_multimer_v2_p1_230325_456100",5
"MYD88_P61027_x1",1,"model_1_multimer_v2_p1_230325_087125",0.584,77.55,0.5969,0.4492,0.3527,74,84,"MYD88_P61027_x1_1",1,2,"MYD88","MYD88_P61027_x1_1_model_1_multimer_v2_p1_230325_087125",2
"MYD88_P61027_x1",2,"model_2_multimer_v2_p1_230325_154033",1.539,75.69,0.5652,0.4085,0.2893,64,67,"MYD88_P61027_x1_2",1,2,"MYD88","MYD88_P61027_x1_2_model_2_multimer_v2_p1_230325_154033",10
"MYD88_P61027_x1",3,"model_3_multimer_v2_p1_230325_314214",0.931,74.15,0.4186,0.2526,0.066,47,48,"MYD88_P61027_x1_3",1,2,"MYD88","MYD88_P61027_x1_3_model_3_multimer_v2_p1_230325_314214",6
"MYD88_P61027_x1",4,"model_4_multimer_v2_p1_230325_509291",0.507,76.71,0.5609,0.3733,0.2811,64,65,"MYD88_P61027_x1_4",1,2,"MYD88","MYD88_P61027_x1_4_model_4_multimer_v2_p1_230325_509291",6
"MYD88_P61027_x1",5,"model_5_multimer_v2_p1_230325_052514",1.808,77.55,0.5634,0.3871,0.3069,55,60,"MYD88_P61027_x1_5",1,2,"MYD88","MYD88_P61027_x1_5_model_5_multimer_v2_p1_230325_052514",10
"MYD88_P61202_x1",1,"model_1_multimer_v2_p1_230325_302699",6.302,74.41,0.4739,0,0,0,0,"MYD88_P61202_x1_1",2,2,"MYD88","MYD88_P61202_x1_1_model_1_multimer_v2_p1_230325_302699",21
"MYD88_P61202_x1",2,"model_2_multimer_v2_p1_230325_169733",1.282,77.69,0.4783,0,0,0,0,"MYD88_P61202_x1_2",2,2,"MYD88","MYD88_P61202_x1_2_model_2_multimer_v2_p1_230325_169733",21
"MYD88_P61202_x1",3,"model_3_multimer_v2_p1_230325_591617",1.171,77.93,0.4927,0,0,0,0,"MYD88_P61202_x1_3",2,2,"MYD88","MYD88_P61202_x1_3_model_3_multimer_v2_p1_230325_591617",21
"MYD88_P61202_x1",4,"model_4_multimer_v2_p1_230325_219587",1.225,78.27,0.4724,0,0,0,0,"MYD88_P61202_x1_4",2,2,"MYD88","MYD88_P61202_x1_4_model_4_multimer_v2_p1_230325_219587",21
"MYD88_P61202_x1",5,"model_5_multimer_v2_p1_230325_081909",1.335,75.42,0.4725,0.0041,0,4,3,"MYD88_P61202_x1_5",2,2,"MYD88","MYD88_P61202_x1_5_model_5_multimer_v2_p1_230325_081909",21
"MYD88_P61294_x1",1,"model_1_multimer_v2_p1_230325_632936",1.538,74.39,0.4191,0.3052,0.0802,45,45,"MYD88_P61294_x1_1",1,2,"MYD88","MYD88_P61294_x1_1_model_1_multimer_v2_p1_230325_632936",20
"MYD88_P61294_x1",2,"model_2_multimer_v2_p1_230325_915778",1.673,73.46,0.3987,0.231,0.0478,42,40,"MYD88_P61294_x1_2",1,2,"MYD88","MYD88_P61294_x1_2_model_2_multimer_v2_p1_230325_915778",15
"MYD88_P61294_x1",3,"model_3_multimer_v2_p1_230325_375199",2.355,74.57,0.4172,0.3026,0.069,37,45,"MYD88_P61294_x1_3",1,2,"MYD88","MYD88_P61294_x1_3_model_3_multimer_v2_p1_230325_375199",1
"MYD88_P61294_x1",4,"model_4_multimer_v2_p1_230325_813192",2.212,73.94,0.4045,0.2941,0.0543,43,48,"MYD88_P61294_x1_4",1,2,"MYD88","MYD88_P61294_x1_4_model_4_multimer_v2_p1_230325_813192",13
"MYD88_P61294_x1",5,"model_5_multimer_v2_p1_230325_300791",1.192,73.89,0.4176,0.2715,0.1052,37,36,"MYD88_P61294_x1_5",1,2,"MYD88","MYD88_P61294_x1_5_model_5_multimer_v2_p1_230325_300791",8
"MYD88_P62071_x1",1,"model_1_multimer_v2_p1_230325_722775",2.444,74.22,0.3944,0.0138,3e-04,10,6,"MYD88_P62071_x1_1",2,2,"MYD88","MYD88_P62071_x1_1_model_1_multimer_v2_p1_230325_722775",20
"MYD88_P62071_x1",2,"model_2_multimer_v2_p1_230325_373459",2.085,75.4,0.4226,0.3132,0.0941,44,53,"MYD88_P62071_x1_2",1,2,"MYD88","MYD88_P62071_x1_2_model_2_multimer_v2_p1_230325_373459",2
"MYD88_P62071_x1",3,"model_3_multimer_v2_p1_230325_283467",2.253,72.23,0.4147,0.1693,0.0138,26,24,"MYD88_P62071_x1_3",1,2,"MYD88","MYD88_P62071_x1_3_model_3_multimer_v2_p1_230325_283467",12
"MYD88_P62071_x1",4,"model_4_multimer_v2_p1_230325_465689",1.029,74.44,0.4064,0.201,0.0218,30,27,"MYD88_P62071_x1_4",1,2,"MYD88","MYD88_P62071_x1_4_model_4_multimer_v2_p1_230325_465689",2
"MYD88_P62071_x1",5,"model_5_multimer_v2_p1_230325_937801",4.615,73.98,0.3892,0.1849,0.0119,34,32,"MYD88_P62071_x1_5",1,2,"MYD88","MYD88_P62071_x1_5_model_5_multimer_v2_p1_230325_937801",17
"MYD88_P62340_x1",1,"model_1_multimer_v2_p1_230325_675925",1.255,79.45,0.3919,0.1839,0.0022,24,24,"MYD88_P62340_x1_1",1,2,"MYD88","MYD88_P62340_x1_1_model_1_multimer_v2_p1_230325_675925",9
"MYD88_P62340_x1",2,"model_2_multimer_v2_p1_230325_222252",5.067,80.97,0.393,0.0119,1e-04,6,5,"MYD88_P62340_x1_2",2,2,"MYD88","MYD88_P62340_x1_2_model_2_multimer_v2_p1_230325_222252",20
"MYD88_P62340_x1",3,"model_3_multimer_v2_p1_230325_923211",1.743,80.56,0.4184,0.2194,0.0158,27,26,"MYD88_P62340_x1_3",1,2,"MYD88","MYD88_P62340_x1_3_model_3_multimer_v2_p1_230325_923211",6
"MYD88_P62340_x1",4,"model_4_multimer_v2_p1_230325_407753",2.046,80.74,0.4031,0.1866,0.0086,23,22,"MYD88_P62340_x1_4",1,2,"MYD88","MYD88_P62340_x1_4_model_4_multimer_v2_p1_230325_407753",4
"MYD88_P62340_x1",5,"model_5_multimer_v2_p1_230325_681312",0.885,79.22,0.3934,0.0191,3e-04,9,5,"MYD88_P62340_x1_5",2,2,"MYD88","MYD88_P62340_x1_5_model_5_multimer_v2_p1_230325_681312",20
"MYD88_P62492_x1",1,"model_1_multimer_v2_p1_230324_550245",0.439,77.73,0.586,0.4328,0.287,67,73,"MYD88_P62492_x1_1",1,2,"MYD88","MYD88_P62492_x1_1_model_1_multimer_v2_p1_230324_550245",5
"MYD88_P62492_x1",2,"model_2_multimer_v2_p1_230324_280315",0.527,78.64,0.5815,0.44,0.2777,58,60,"MYD88_P62492_x1_2",1,2,"MYD88","MYD88_P62492_x1_2_model_2_multimer_v2_p1_230324_280315",6
"MYD88_P62492_x1",3,"model_3_multimer_v2_p1_230329_321791",0.669,80.48,0.7101,0.5769,0.4117,81,85,"MYD88_P62492_x1_3",1,2,"MYD88","MYD88_P62492_x1_3_model_3_multimer_v2_p1_230329_321791",1
"MYD88_P62492_x1",4,"model_4_multimer_v2_p1_230330_808641",0.767,78.56,0.5845,0.4234,0.265,59,58,"MYD88_P62492_x1_4",1,2,"MYD88","MYD88_P62492_x1_4_model_4_multimer_v2_p1_230330_808641",7
"MYD88_P62492_x1",5,"model_5_multimer_v2_p1_230330_564997",0.697,80.25,0.6958,0.5798,0.3921,78,79,"MYD88_P62492_x1_5",1,2,"MYD88","MYD88_P62492_x1_5_model_5_multimer_v2_p1_230330_564997",3
"MYD88_P62869_x1",1,"model_1_multimer_v2_p1_230325_882604",1.391,71.87,0.3917,0.0211,2e-04,9,7,"MYD88_P62869_x1_1",2,2,"MYD88","MYD88_P62869_x1_1_model_1_multimer_v2_p1_230325_882604",8
"MYD88_P62869_x1",2,"model_2_multimer_v2_p1_230325_609790",1.219,75.81,0.387,0.0014,0,2,1,"MYD88_P62869_x1_2",2,2,"MYD88","MYD88_P62869_x1_2_model_2_multimer_v2_p1_230325_609790",21
"MYD88_P62869_x1",3,"model_3_multimer_v2_p1_230325_687298",1.405,73.04,0.3919,0.0116,1e-04,7,5,"MYD88_P62869_x1_3",2,2,"MYD88","MYD88_P62869_x1_3_model_3_multimer_v2_p1_230325_687298",19
"MYD88_P62869_x1",4,"model_4_multimer_v2_p1_230325_188886",1.834,75.37,0.3919,0.0014,0,2,1,"MYD88_P62869_x1_4",2,2,"MYD88","MYD88_P62869_x1_4_model_4_multimer_v2_p1_230325_188886",21
"MYD88_P62869_x1",5,"model_5_multimer_v2_p1_230325_611861",4.363,73.2,0.3934,0.0224,3e-04,12,12,"MYD88_P62869_x1_5",1,2,"MYD88","MYD88_P62869_x1_5_model_5_multimer_v2_p1_230325_611861",3
"MYD88_P63005_x1",1,"model_1_multimer_v2_p1_230324_740203",0.9,82.05,0.5009,0.0663,0.0028,18,16,"MYD88_P63005_x1_1",1,2,"MYD88","MYD88_P63005_x1_1_model_1_multimer_v2_p1_230324_740203",6
"MYD88_P63005_x1",2,"model_2_multimer_v2_p1_230324_709111",1.104,81.43,0.4988,0.0055,0,4,2,"MYD88_P63005_x1_2",2,2,"MYD88","MYD88_P63005_x1_2_model_2_multimer_v2_p1_230324_709111",21
"MYD88_P63005_x1",3,"model_3_multimer_v2_p1_230324_380967",4.132,81.79,0.4945,0.0196,3e-04,8,6,"MYD88_P63005_x1_3",2,2,"MYD88","MYD88_P63005_x1_3_model_3_multimer_v2_p1_230324_380967",4
"MYD88_P63005_x1",4,"model_4_multimer_v2_p1_230324_442515",0.959,81.18,0.4959,0,0,0,0,"MYD88_P63005_x1_4",2,2,"MYD88","MYD88_P63005_x1_4_model_4_multimer_v2_p1_230324_442515",21
